"Date","상권","행정동_코드","상권_코드_명","총_유동인구_수","총_상주인구_수","총_직장_인구_수","운영_영업_개월_평균","폐업_영업_개월_평균","당월_매출_금액","당월_매출_건수","점포수","공실률","임대료"
"2016_4","영등포",11560535,"서울 영등포구 영등포시장역",201742,1471,328,137,55,7744411306,362103,187,12.4,33.7
"2016_4","영등포",11560535,"국회대로56길",220469,2213,1674,135,55,4710690512,289245,179,12.4,33.7
"2016_4","영등포",11560535,"영등포역_2",624118,620,1152,111,57,32917833826,1152996,564,12.4,33.7
"2016_4","영등포",11560535,"영등포로35길",179591,1203,95,113,45,7651487809,321513,178,12.4,33.7
"2016_4","영등포",11560535,"영등포전통시장",1408849,2247,4030,96,54,157136970048,6903736,2078,12.4,33.7
"2016_4","영등포",11560535,"영등포역_3",491986,411,815,121,47,5024941600,260151,96,12.4,33.7
"2016_4","용산",11170520,"서울 용산구 숙대입구역",176047,513,4416,118,57,14647520936,526752,204,8.5,23.7
"2016_4","용산",11170520,"소월로20길",85514,2408,128,76,48,1353353905,65720,86,8.5,23.7
"2016_4","용산",11170530,"한강대로104길",90868,2816,4287,106,58,9883283035,554099,168,8.5,23.7
"2016_4","용산",11170530,"남영역",221868,180,14242,124,52,20074441008,1351370,222,8.5,23.7
"2016_4","용산",11170530,"두텁바위로1길",80002,3339,2649,116,57,4172823898,215729,81,8.5,23.7
"2016_4","용산",11170625,"용산 전자상가_1",96147,350,8011,115,55,137502319462,3952306,1177,8.5,23.7
"2016_4","용산",11170625,"한강대로52길",31309,643,1161,100,52,3590183269,198234,89,8.5,23.7
"2016_4","용산",11170625,"한강대로62길",86391,948,657,116,58,6511886326,302715,143,8.5,23.7
"2016_4","용산",11170625,"한강대로7길",46881,773,598,99,58,3010588713,118546,54,8.5,23.7
"2016_4","용산",11170625,"서울 용산구 신용산역",85620,1062,458,118,50,9353249687,391842,133,8.5,23.7
"2016_4","용산",11170625,"한강대로43길",202778,1281,4557,84,50,13230614473,803729,216,8.5,23.7
"2016_4","용산",11170625,"용산 전자상가_2",34659,163,470,128,45,46165494930,236764,444,8.5,23.7
"2016_4","용산",11170625,"한강대로15길",52152,521,1788,124,61,4767943203,334805,65,8.5,23.7
"2016_4","용산",11170690,"녹사평대로11길",515,438,301,113,43,323867411,7878,13,8.5,23.7
"2016_4","용산",11170690,"서빙고로71길",5812,2701,472,125,73,1148336325,28100,29,8.5,23.7
"2016_4","이태원",11170650,"이태원로27길",85098,695,555,104,59,22470756415,780313,191,16.7,46
"2016_4","이태원",11170650,"서울 용산구 이태원역",447650,953,642,119,59,57737022447,2688058,731,16.7,46
"2016_4","이태원",11170650,"녹사평대로26길",26443,986,2092,92,53,5321255464,352056,131,16.7,46
"2016_4","이태원",11170650,"녹사평대로32길",47827,612,315,116,57,7412523289,264933,170,16.7,46
"2016_4","이태원",11170650,"이태원 관광특구",874039,6948,5707,107,57,123907657684,5126280,1816,16.7,46
"2016_4","이태원",11170660,"회나무로13길",19509,2327,62,71,48,9465866233,535860,165,16.7,46
"2016_4","이태원",11170660,"녹사평대로46길",54442,863,59,71,46,7424288324,523264,126,16.7,46
"2016_4","이태원",11170650,"용산구청",8165,114,99,61,53,3182882074,94992,45,16.7,46
"2016_4","이태원",11170660,"녹사평대로40나길",85205,771,55,76,57,7685964277,280507,110,16.7,46
"2016_4","잠실",11710650,"신천역",665399,2859,6159,93,47,83415632905,3864630,1097,6.8,41.1
"2016_4","잠실",11710650,"삼전로13길",223840,6534,1626,88,45,27924405330,1311809,425,6.8,41.1
"2016_4","잠실",11710650,"새마을시장",153953,2358,404,95,51,17291781648,653280,329,6.8,41.1
"2016_4","잠실",11710710,"잠실역",528666,2449,5718,84,48,27875896578,1900790,326,6.8,41.1
"2016_4","장안동",11230650,"답십리로64길",137730,2932,349,113,47,4646438133,290293,128,6.7,26.1
"2016_4","장안동",11230650,"장한로14길",89230,1306,184,101,43,2894473131,169136,69,6.7,26.1
"2016_4","장안동",11230650,"장한로25길",93403,640,1071,115,44,5033302262,177486,113,6.7,26.1
"2016_4","장안동",11230650,"장한로5길",128229,2165,2868,100,44,6532086667,368094,171,6.7,26.1
"2016_4","장안동",11230650,"답십리로72길",77903,1307,14,86,46,3957902583,173925,86,6.7,26.1
"2016_4","장안동",11230650,"장한로26길",190758,2683,592,86,48,7852207217,513084,99,6.7,26.1
"2016_4","장안동",11230650,"장한평역_1",171732,211,2400,103,44,15128599137,779342,204,6.7,26.1
"2016_4","장안동",11230650,"답십리로68길",103492,2829,126,82,40,5164981911,379324,128,6.7,26.1
"2016_4","장안동",11230650,"천호대로97길",88453,2872,333,134,52,2488880419,64140,94,6.7,26.1
"2016_4","장안동",11230650,"장한로8길",83962,2328,875,110,42,2189698508,127357,61,6.7,26.1
"2016_4","장안동",11230650,"한천로14길",303984,3266,621,92,43,7098836106,340210,133,6.7,26.1
"2016_4","장안동",11230650,"장한평역_2",159219,1136,11959,104,48,6625269710,318683,244,6.7,26.1
"2016_4","장안동",11230650,"천호대로77길",56996,2346,2015,109,41,526212248,30480,30,6.7,26.1
"2016_4","장안동",11230660,"장안동사거리",443504,3634,535,81,45,42854636598,1807087,609,6.7,26.1
"2016_4","장안동",11230660,"장한로27길",84727,1096,149,104,46,3875759143,159987,90,6.7,26.1
"2016_4","장안동",11230660,"장한로26가길",42415,1356,362,97,43,5058385441,209523,73,6.7,26.1
"2016_4","장안동",11230660,"답십리로69길",78511,1674,909,90,45,12329503415,384490,160,6.7,26.1
"2016_4","장안동",11230660,"장한로27가길",43024,1100,383,116,42,3795757660,194152,76,6.7,26.1
"2016_4","장안동",11230660,"답십리로63길",35718,1519,87,113,48,1240465888,52317,47,6.7,26.1
"2016_4","장안동",11230660,"한천로46길",83929,2356,391,90,44,6876953535,468416,76,6.7,26.1
"2016_4","장안동",11230660,"한천로40길",100232,1850,316,112,49,3605396183,268159,77,6.7,26.1
"2016_4","장안동",11230660,"사가정로23가길",89560,2006,102,94,52,3655396211,229720,107,6.7,26.1
"2016_4","종로",11110615,"종각역",103357,3,20605,157,53,6446368132,359260,88,10.2,88.7
"2016_4","종로",11110615,"돈화문로11가길",71790,1150,1079,106,50,7596784107,304287,157,10.2,88.7
"2016_4","종로",11110615,"종각역 젊음의 거리",1061863,113,2111,100,54,73320944936,3160285,626,10.2,88.7
"2016_4","종로",11110615,"종로구청",467717,556,15806,106,59,80493423411,4123553,862,10.2,88.7
"2016_4","종로",11110615,"서울 종로구 종로3가역_3",423276,157,3218,119,52,11348705100,369217,327,10.2,88.7
"2016_4","종로",11110615,"서울 종로구 종로3가역_1",367584,167,3445,119,54,23615237012,1182210,371,10.2,88.7
"2016_4","종로",11110615,"인사동",597219,807,21106,137,61,71551652246,2780682,1262,10.2,88.7
"2016_4","종로",11110615,"광장시장",119371,52,199,197,80,13588640816,197720,511,10.2,88.7
"2016_4","종로",11110615,"종로·청계 관광특구",4346344,2750,30331,140,61,193739670407,7106049,4059,10.2,88.7
"2016_4","종로",11110615,"서울 종로구 종로3가역_2",907666,2508,1846,109,55,42229562257,1878889,847,10.2,88.7
"2016_4","종로",11110615,"서울 종로구 종로5가역_4",42226,285,683,138,62,7509293091,357697,214,10.2,88.7
"2016_4","종로",11110615,"율곡로10길",27024,301,2312,118,49,1739491613,76590,75,10.2,88.7
"2016_4","종로",11110630,"서울 종로구 종로5가역_2",553572,1970,18935,95,56,32706373564,1918763,593,10.2,88.7
"2016_4","종로",11110630,"서울 종로구 종로5가역_3",373439,818,5230,128,52,21146719841,816602,448,10.2,88.7
"2016_4","종로",11110630,"동대문시장_2",204704,36,485,136,66,13567011532,190272,149,10.2,88.7
"2016_4","종로",11110630,"서울 종로구 종로5가역_1",196370,25,55,135,71,4009024615,194193,68,10.2,88.7
"2016_4","종로",11110630,"동대문종합시장",125694,3,344,140,62,11654206502,252630,546,10.2,88.7
"2016_4","종로",11110630,"율곡로16길",38914,503,96,151,53,1336991668,111437,34,10.2,88.7
"2016_4","종로",11110630,"충신시장",9134,172,340,166,70,256448917,11099,14,10.2,88.7
"2016_4","종로",11110630,"종로신진시장",103047,119,28,141,63,12426520047,311875,301,10.2,88.7
"2016_4","천호",11740600,"구천면로36길",44076,2655,61,88,48,2661516032,159819,96,4,38.6
"2016_4","천호",11740600,"구천면로42길",91630,4410,384,111,53,2819243868,228366,102,4,38.6
"2016_4","천호",11740600,"양재대로133길",91699,5146,309,92,48,2798227266,208603,117,4,38.6
"2016_4","천호",11740600,"천중로39길",197388,6747,584,82,51,3496005746,237695,112,4,38.6
"2016_4","천호",11740610,"상암로4길",146080,3628,267,84,44,8146369798,334736,180,4,38.6
"2016_4","천호",11740610,"올림픽로71길",52017,2559,405,83,47,2279817746,66977,63,4,38.6
"2016_4","천호",11740610,"올림픽로77길",69649,2503,13,109,49,1621507474,87970,75,4,38.6
"2016_4","천호",11740610,"천호시장",33209,145,19,129,59,5428820475,136858,135,4,38.6
"2016_4","천호",11740610,"구천면로41길",126294,5315,603,82,44,4705622063,292386,166,4,38.6
"2016_4","천호",11740610,"상암로14길",155828,3972,485,88,44,8017397834,336216,149,4,38.6
"2016_4","천호",11740610,"올림픽로80길",42141,2169,2,102,49,6121021064,293826,128,4,38.6
"2016_4","천호",11740610,"서울 강동구 천호역_2",934162,4441,3826,86,48,80436156382,4001104,1574,4,38.6
"2016_4","천호",11740620,"진황도로27길",193477,7146,490,79,49,5224246433,394531,140,4,38.6
"2016_4","청담",11680565,"학동사거리_2",117513,493,3104,84,43,10501830002,189071,96,11.4,71.6
"2016_4","청담",11680565,"청담역_2",75930,1072,1310,91,50,11657315869,572585,147,11.4,71.6
"2016_4","청담",11680565,"청담사거리_2",75300,354,987,90,53,12259119450,308533,126,11.4,71.6
"2016_4","청담",11680565,"도산대로81길",61602,965,4539,87,45,12914867698,155648,102,11.4,71.6
"2016_4","청담",11680565,"청담사거리_3",105129,892,1456,83,49,23484066844,728934,213,11.4,71.6
"2016_4","청담",11680565,"압구정 로데오거리_1",424028,596,7361,89,44,85889199372,1112936,707,11.4,71.6
"2016_4","청담",11680565,"도산대로89길",78571,2040,2595,72,44,7419070521,243231,131,11.4,71.6
"2016_4","청담",11680565,"청담역_1",59486,210,187,82,45,9112460647,340244,101,11.4,71.6
"2016_4","청담",11680565,"학동로77길",122322,2528,2965,84,51,16651664436,375762,161,11.4,71.6
"2016_4","청담",11680565,"선릉로146길",185740,2184,1884,78,40,16236733004,554825,178,11.4,71.6
"2016_4","청담",11680565,"삼성로147길",40314,1302,970,91,48,3349955789,101648,67,11.4,71.6
"2016_4","청담",11680565,"선릉로132길",272039,2350,1019,86,52,8920004631,355450,168,11.4,71.6
"2016_4","청량리",11230705,"왕산로43길",335826,3588,985,107,45,5402343737,240940,138,8.1,43.5
"2016_4","청량리",11230705,"제기로21길",37669,3338,220,130,59,1038728167,89707,39,8.1,43.5
"2016_4","충무로",11140570,"서울 중구 충무로역_2",865598,1453,14143,143,56,32265252678,1633777,776,5.1,29.1
"2016_4","충무로",11140570,"서울 중구 충무로역_1",457574,820,3168,118,56,26439008987,2041336,426,5.1,29.1
"2016_4","테헤란로",11680580,"봉은사로109길",34633,2239,321,86,49,1178314875,10340,30,8.9,46.1
"2016_4","테헤란로",11680580,"코엑스",121470,19,22217,78,61,190837003339,5449482,870,8.9,46.1
"2016_4","테헤란로",11680580,"테헤란로81길",135436,456,573,83,47,29392577577,1080214,212,8.9,46.1
"2016_4","테헤란로",11680580,"포스코사거리_2",566797,662,7170,90,52,29642508917,1590227,294,8.9,46.1
"2016_4","테헤란로",11680580,"영동대로112길",399239,2745,661,111,53,12528675686,562787,110,8.9,46.1
"2016_4","테헤란로",11680580,"삼성역_3",161594,52,8659,99,56,15123332558,822666,156,8.9,46.1
"2016_4","테헤란로",11680580,"강남 마이스 관광특구",121470,19,22217,78,61,190837003339,5449482,870,8.9,46.1
"2016_4","테헤란로",11680590,"학동로56길",232739,1034,907,87,48,16611622424,540172,219,8.9,46.1
"2016_4","테헤란로",11680590,"선정릉역_1",60494,649,1734,69,43,5255379754,330670,59,8.9,46.1
"2016_4","테헤란로",11680590,"봉은사로57길",92802,1565,742,79,41,5168722285,176229,47,8.9,46.1
"2016_4","테헤란로",11680590,"서울 강남구 선릉역_1",364049,716,19335,83,47,26953897736,1145075,331,8.9,46.1
"2016_4","테헤란로",11680590,"봉은사로68길",48522,1506,289,83,42,4359665326,151763,69,8.9,46.1
"2016_4","테헤란로",11680590,"삼성로115길",57636,2858,266,83,49,6266162743,338041,180,8.9,46.1
"2016_4","테헤란로",11680590,"포스코사거리_1",658948,2142,49794,82,44,28709905219,1339465,495,8.9,46.1
"2016_4","테헤란로",11680590,"선정릉역_2",189332,3151,6768,78,43,10605988020,627413,205,8.9,46.1
"2016_4","테헤란로",11680610,"삼성역_2",174523,7,17789,91,55,12229622804,691637,100,8.9,46.1
"2016_4","테헤란로",11680610,"삼성로64길",101399,3323,537,93,42,9515932602,301866,124,8.9,46.1
"2016_4","테헤란로",11680610,"영동대로65길",95956,2541,3117,93,45,7092476372,270066,123,8.9,46.1
"2016_4","테헤란로",11680610,"삼성역_1",723674,1373,30235,90,46,39736405455,1698292,417,8.9,46.1
"2016_4","테헤란로",11680610,"은마아파트입구사거리_4",115868,383,88,76,43,13273541907,301908,101,8.9,46.1
"2016_4","테헤란로",11680630,"삼성로63길",240105,4244,151,78,42,11755833614,421056,237,8.9,46.1
"2016_4","테헤란로",11680630,"삼성로75길",271859,2543,2696,78,40,8620717066,280517,100,8.9,46.1
"2016_4","테헤란로",11680630,"삼성로69길",196209,3410,316,78,44,13607357971,431937,278,8.9,46.1
"2016_4","테헤란로",11680630,"선릉역_2",1552839,4094,20206,75,44,77604024381,4045716,1171,8.9,46.1
"2016_4","테헤란로",11680630,"서울 강남구 한티역",340173,2128,1079,77,48,41009740112,2007955,665,8.9,46.1
"2016_4","테헤란로",11680640,"뱅뱅사거리_2",399313,1898,24941,76,43,25393181915,1600463,542,8.9,46.1
"2016_4","테헤란로",11680640,"삼정역_1",237274,87,2888,105,43,7886921305,300530,64,8.9,46.1
"2016_4","테헤란로",11680640,"서울 강남구 강남역",1069173,2497,39329,69,42,95294616210,4903360,1066,8.9,46.1
"2016_4","테헤란로",11680640,"서울 강남구 선릉역_2",610298,2147,7549,81,41,58433972350,2559198,885,8.9,46.1
"2016_4","테헤란로",11680640,"서울 서초구 강남역",2444790,3207,34665,79,44,189509839349,9651757,2219,8.9,46.1
"2016_4","테헤란로",11680640,"서울 강남구 역삼역_1",1031186,5469,26619,77,42,73978009696,3915893,1069,8.9,46.1
"2016_4","테헤란로",11680640,"논현로106길",129826,2055,2732,86,39,8541002658,517679,168,8.9,46.1
"2016_4","테헤란로",11680640,"역삼역_1",183157,2824,1750,83,43,15551057355,971782,349,8.9,46.1
"2016_4","테헤란로",11680640,"논현로63길",98152,2695,10880,91,46,9964104826,420505,169,8.9,46.1
"2016_4","테헤란로",11680640,"서울 강남구 역삼역_2",455635,996,26179,82,45,47366420440,2047157,516,8.9,46.1
"2016_4","테헤란로",11680650,"역삼역_2",464142,459,4289,99,51,16135457814,1095685,116,8.9,46.1
"2016_4","테헤란로",11680650,"도곡시장",75072,250,489,109,52,7586334142,282887,79,8.9,46.1
"2016_4","테헤란로",11680650,"언주로81길",391543,3605,9257,74,43,17658781123,1043754,288,8.9,46.1
"2016_4","테헤란로",11680650,"도곡로37길",274950,6014,3601,82,43,18974759684,993016,306,8.9,46.1
"2016_4","테헤란로",11680650,"선릉역_1",377422,1209,53672,69,40,24173931795,1129437,456,8.9,46.1
"2016_4","혜화동",11110650,"혜화역 대학로_2",173907,816,1367,98,49,6616888448,552447,127,5.3,70.1
"2016_4","혜화동",11110650,"성균관로5길",85015,1010,138,98,43,4438329690,431226,142,5.3,70.1
"2016_4","혜화동",11110650,"창경궁로35길",135336,952,1426,81,65,4255673401,189613,58,5.3,70.1
"2016_4","혜화동",11110650,"혜화역 대학로_3",678649,680,1703,92,53,41352653455,2227943,513,5.3,70.1
"2016_4","혜화동",11110650,"명륜길",38367,1497,20,77,56,5619775144,882597,88,5.3,70.1
"2016_4","홍대합정",11440660,"신촌로12길",157416,1978,1309,80,45,7843036436,458430,207,12.7,47.3
"2016_4","홍대합정",11440660,"홍익대학교 주변",2963627,5383,15066,66,44,323553602993,17218077,3796,12.7,47.3
"2016_4","홍대합정",11440660,"동교로19길",115768,1854,4667,89,46,10829640187,601555,171,12.7,47.3
"2016_4","홍대합정",11440660,"양화로11길",89042,777,354,71,46,5741072419,430937,73,12.7,47.3
"2016_4","홍대합정",11440660,"월드컵로8길",90498,1709,1745,83,47,11691869952,319138,95,12.7,47.3
"2016_4","홍대합정",11440660,"동교로17길",72623,1953,767,77,43,3224749799,265759,91,12.7,47.3
"2016_4","홍대합정",11440660,"와우산로29가길",49785,545,18,50,44,12845533975,499794,169,12.7,47.3
"2016_4","홍대합정",11440660,"서울 마포구 홍대입구역_1",381598,662,821,85,46,14783711511,814466,157,12.7,47.3
"2016_4","홍대합정",11440660,"월드컵로10길",184470,2508,1554,62,42,5724684116,362171,122,12.7,47.3
"2016_4","홍대합정",11440660,"서울 마포구 홍대입구역_3",596287,189,411,71,50,12754658411,731535,233,12.7,47.3
"2016_4","홍대합정",11440660,"와우산로29길",56063,870,153,52,41,6406675223,559781,135,12.7,47.3
"2016_4","홍대합정",11440660,"서울 마포구 홍대입구역_2",149370,563,3152,77,47,10283264367,483630,139,12.7,47.3
"2016_4","홍대합정",11440660,"월드컵로16길",299642,2551,3899,83,46,7690353437,398361,130,12.7,47.3
"2016_4","화곡",11500540,"가로공원로76가길",95809,3134,26,99,46,2230435870,145631,75,15.8,23.3
"2016_4","화곡",11500540,"강서로5나길",159038,2948,122,83,45,7080989348,380184,139,15.8,23.3
"2016_4","화곡",11500540,"강서로5가길",212352,1860,45,96,49,15806893897,923561,211,15.8,23.3
"2016_4","화곡",11500540,"가로공원로80길",95420,3004,56,91,47,2234651087,136144,62,15.8,23.3
"2016_4","화곡",11500540,"강서로17가길",103858,3038,117,98,46,1642614722,72986,41,15.8,23.3
"2016_4","화곡",11500540,"화곡중앙골목시장",109003,1089,2,129,53,7653550012,334109,147,15.8,23.3
"2016_4","화곡",11500540,"강서로15길",161793,5498,262,98,41,4463708885,386951,150,15.8,23.3
"2016_4","화곡",11500540,"월정로20길",94423,2252,4,112,44,4129272924,232142,121,15.8,23.3
"2016_4","화곡",11500540,"강서로29길",211492,3065,325,76,43,4147134631,291960,103,15.8,23.3
"2016_4","화곡",11500540,"화곡로20길",154631,3475,555,91,45,6644277365,379929,149,15.8,23.3
"2016_4","화곡",11500550,"국회대로7길",91056,2372,400,97,41,1693419160,84625,43,15.8,23.3
"2016_4","화곡",11500550,"강서로5라길",147965,2895,289,100,45,2074340487,90411,88,15.8,23.3
