총_유동인구_수,총_상주인구_수,총_직장_인구_수,운영_영업_개월_평균,폐업_영업_개월_평균,당월_매출_금액,점포수,임대료,공실률
45386,21,22435,85,60,1.40E+11,887,46.6,13
601557,2002,605,109,55,12699390283,109,46.6,13
50070,2221,332,87,50,808240725,19,46.6,13
858963,708,7496,94,52,37913873797,298,46.6,13
160621,52,8944,97,58,13135448685,158,46.6,13
168556,423,570,88,48,28747169543,205,46.6,13
45386,21,22435,85,60,1.40E+11,887,46.6,13
270573,1557,1063,86,40,3078035959,47,46.6,13
325194,695,20105,86,48,24791476613,334,46.6,13
53646,1476,214,89,42,3615515995,66,46.6,13
334190,3034,6606,84,44,11787062464,185,46.6,13
333119,1023,921,96,48,16610165099,211,46.6,13
675067,2102,44391,82,46,31391205403,512,46.6,13
138502,2842,264,84,49,5280910431,151,46.6,13
53691,634,1893,69,43,4713536520,60,46.6,13
591058,1327,34086,83,47,36895757009,462,46.6,13
163917,9,18112,90,57,12163628376,100,46.6,13
139601,2521,3282,95,45,8034017137,129,46.6,13
125899,362,102,84,43,14213135471,100,46.6,13
236556,3264,488,94,44,8853618247,123,46.6,13
282197,3343,328,78,45,14542252011,271,46.6,13
2319990,4081,21074,77,45,82468858881,1165,46.6,13
365275,2153,1106,83,49,40369547026,667,46.6,13
343378,2528,2726,81,40,8301670790,103,46.6,13
441815,4151,225,81,43,12200189878,256,46.6,13
195451,2679,12527,91,48,9103535655,163,46.6,13
709930,2105,7247,86,42,60733819844,845,46.6,13
521459,1770,25312,83,43,24114691276,544,46.6,13
1751086,2424,39619,68,44,1.13E+11,1116,46.6,13
375448,2799,1666,90,44,13745078267,267,46.6,13
218183,1985,2682,93,42,7650234077,137,46.6,13
296234,90,3181,101,46,7241713561,60,46.6,13
4373373,2971,32833,83,45,2.05E+11,2134,46.6,13
821488,5343,25570,80,43,71073314269,1100,46.6,13
732746,965,26755,86,46,44464071476,506,46.6,13
52608,220,492,119,54,7856152608,74,46.6,13
587641,3419,8479,80,44,16078706526,302,46.6,13
410543,620,4606,96,54,14358195599,116,46.6,13
815920,1236,55040,76,40,22747594225,436,46.6,13
354045,5633,4042,89,44,16562780919,280,46.6,13
220842,948,146,103,45,3591274425,133,73.4,9.6
1207843,635,1654,94,54,35353161339,501,73.4,9.6
440228,792,1498,104,49,5402002918,127,73.4,9.6
333306,1471,20,83,55,4370993419,92,73.4,9.6
114064,942,1277,91,64,3557050186,49,73.4,9.6
275614,1867,4191,93,48,9923897341,169,68.7,8.3
339146,4164,1716,64,42,6110655944,132,68.7,8.3
186503,732,440,71,50,6335264488,95,68.7,8.3
137725,818,178,57,41,6057558416,137,68.7,8.3
247972,511,18,50,46,10669106303,167,68.7,8.3
337986,522,3456,79,49,10388776570,143,68.7,8.3
170783,1854,732,80,44,2773098339,83,68.7,8.3
314458,1636,1788,87,46,11863216546,99,68.7,8.3
284460,1921,1467,79,47,7359309767,219,68.7,8.3
223882,2529,4043,89,47,7668854136,133,68.7,8.3
6759561,4995,16348,68,45,3.06E+11,3759,68.7,8.3
816487,184,331,73,49,11578646793,239,68.7,8.3
542835,690,860,88,46,14963494266,154,68.7,8.3
589327,1832,48,99,50,15603131815,208,26.9,8.4
204631,2201,4,114,48,3878605639,114,26.9,8.4
266577,2975,100,89,46,5824629200,133,26.9,8.4
76986,3079,48,92,47,2080456086,63,26.9,8.4
264527,3416,503,95,46,5744539267,135,26.9,8.4
30575,3258,120,107,48,1300932377,37,26.9,8.4
232779,5623,303,105,43,4717688408,137,26.9,8.4
121266,3223,24,96,47,2159030716,83,26.9,8.4
168978,3275,386,78,45,4339951773,94,26.9,8.4
93968,1079,2,133,54,7008260202,143,26.9,8.4
352613,2909,303,104,46,1850290582,85,26.9,8.4
118207,2356,396,104,43,1594221003,37,26.9,8.4
144743,4238,40,84,43,1229909115,49,26.9,8.4
117083,3447,9,85,47,1729759796,74,26.9,8.4
155307,1009,141,77,48,10866669489,217,26.9,8.4
210223,3847,173,88,49,1278966653,78,26.9,8.4
228241,2783,539,82,44,4290038915,99,26.9,8.4
73709,1534,10,101,46,11445233066,155,26.9,8.4
61604,3962,195,67,45,3289846043,48,26.9,8.4
77604,3764,60,99,52,949189694,44,26.9,8.4
95569,2044,216,104,50,13330071130,271,26.9,8.4
157836,2063,554,92,46,9885745595,180,26.9,8.4
181998,2519,45,113,54,6427549610,146,26.9,8.4
137276,4951,177,107,54,1126415784,52,26.9,8.4
204169,4517,149,101,46,5241769072,122,26.9,8.4
364978,2333,478,77,52,7463607506,90,26.9,8.4
705064,2840,3403,84,44,31998209323,564,26.9,8.4
476948,3186,804,90,45,8399976618,178,26.9,8.4
164375,3027,778,86,43,3734694528,99,26.9,8.4
179418,6906,28,87,46,5294867536,159,26.9,8.4
357975,1100,43,96,53,20034003714,259,26.9,8.4
686914,3350,150,87,44,6193372474,140,26.9,8.4
144372,444,271,90,50,3873312893,54,26.9,8.4
314051,5841,315,82,51,4569314632,110,26.9,8.4
35733,1114,9,86,47,2989576847,91,26.9,8.4
222609,4002,1174,96,48,6005984329,224,26.9,8.4
424445,2959,16,82,43,1263648656,55,64.9,4.5
480119,3630,332,92,44,7715088914,159,64.9,4.5
2320373,1999,2990,76,51,80289033685,682,64.9,4.5
284609,1256,83,89,56,6845658505,119,64.9,4.5
386352,2710,1047,128,46,8228353386,144,64.9,4.5
59709,12,174,118,49,2134028506,17,64.9,4.5
337612,2325,324,85,46,5561640020,103,64.9,4.5
227847,1887,331,110,49,8758414287,122,64.9,4.5
642814,3902,1347,103,45,8409103330,224,64.9,4.5
145391,3043,236,79,43,2543253586,69,64.9,4.5
226159,1882,110,97,48,2875718054,84,64.9,4.5
98378,544,735,59,42,10471022047,94,64.9,4.5
86564,363,275,115,49,1010396691,41,64.9,4.5
265910,3749,87,100,64,2784062314,90,64.9,4.5
149041,3059,536,107,55,1788241728,68,64.9,4.5
185405,2017,97,117,48,6472789687,147,64.9,4.5
161937,1205,114,112,52,6765921673,132,43.9,5.4
922518,368,370,90,47,23223732990,277,43.9,5.4
136347,581,289,81,47,6964884562,81,43.9,5.4
175484,2537,19,138,76,365555771,26,43.9,5.4
581004,1298,9,103,52,13657571632,249,43.9,5.4
775753,3365,232,111,55,9057287479,174,43.9,5.4
350479,1377,1481,99,61,5666027784,59,43.9,5.4
553358,3035,86,115,61,1307602269,59,41.6,5.3
382248,604,4905,76,44,16606191880,124,41.6,5.3
341759,2124,1015,112,57,5372193490,90,41.6,5.3
415972,2738,1471,116,54,4860684387,121,41.6,5.3
414779,615,207,101,57,17671561448,202,69.7,1.1
805813,13,2103,134,69,16066659540,152,69.7,1.1
184218,701,624,96,58,9379503667,160,69.7,1.1
749964,2557,54371,124,55,54190366098,906,69.7,1.1
63517,710,4,80,53,4366036799,46,69.7,1.1
122092,3034,294,108,53,9318992493,140,29.9,7.3
173388,5130,911,78,54,7417904245,132,29.9,7.3
607607,5416,171,91,49,8223083328,169,29.9,7.3
749481,3593,1212,80,44,15174047549,373,29.9,7.3
343297,563,88,90,52,9006418213,165,29.9,7.3
337521,1757,227,94,52,30284478840,330,29.9,7.3
136631,818,130,115,51,12438595179,206,29.9,7.3
161884,4618,497,99,54,12084567752,193,29.9,7.3
177897,4141,224,108,43,1849795254,80,29.9,7.3
154525,4183,587,111,52,6778816918,116,29.9,7.3
167698,3931,1005,79,51,2080289888,81,29.9,7.3
228694,3998,333,93,50,2026652862,75,38.9,18.4
368877,2622,1480,92,43,4539149170,103,38.9,18.4
473540,1264,177,107,39,1722286370,49,38.9,18.4
921727,1946,3585,92,43,50658837905,668,38.9,18.4
68432,2087,100,82,42,2728144814,58,38.9,18.4
116053,1873,4005,104,46,937467124,24,38.9,18.4
1543866,3907,10089,88,44,79834862083,1263,38.9,18.4
290966,1192,3036,97,49,19635519452,196,38.9,18.4
163058,66,1533,88,52,12173525701,80,38.9,18.4
688624,1000,7930,95,46,46107145520,427,38.9,18.4
97114,1579,1698,79,46,3656713075,93,38.9,18.4
182481,1328,2712,80,53,5989032572,105,38.9,18.4
102407,894,5305,121,57,9380733149,90,38.9,18.4
115351,494,1572,100,50,9960426900,81,38.9,18.4
157636,1495,588,80,40,3535816806,95,38.9,18.4
603932,3211,2806,82,49,12685582136,195,38.9,18.4
178881,1237,1294,91,55,13012442240,68,38.9,18.4
387964,577,1106,97,50,17499308512,463,36.4,13.9
76739,867,68,126,50,12321284304,112,36.4,13.9
65106,712,3099,93,53,4220261702,69,271.7,6.4
1717937,144,9026,148,54,1.72E+11,2126,271.7,6.4
161705,532,36306,163,60,12210550313,137,271.7,6.4
525998,80,23497,122,63,42420604091,377,271.7,6.4
235271,1247,3988,107,49,14541673361,299,271.7,6.4
185909,2276,385,88,48,17083993323,264,34,6.4
237456,871,198,82,51,14380508774,94,34,6.4
88768,1173,228,117,54,10553843169,162,34,6.4
100782,3509,257,74,53,1408236237,47,34,6.4
36414,1078,293,102,52,378427136,12,34,6.4
191167,1170,768,106,50,18103374738,272,34,6.4
93785,2134,355,87,46,1226162433,66,34,6.4
41374,1160,211,91,49,2172937455,95,34,6.4
94732,2931,117,91,53,5375789952,117,34,6.4
277197,3752,264,94,44,4787560637,150,34,6.4
172834,1379,178,101,44,5572252068,83,34,6.4
80647,2436,111,93,43,1927269526,54,34,6.4
221811,2692,546,100,44,3854610687,138,34,6.4
104358,3208,364,98,48,7749953542,138,37.1,3.8
300351,5798,509,93,61,4542389230,98,37.1,3.8
595597,657,69,126,61,11548629284,145,37.1,3.8
61881,2686,14,88,51,2893600467,79,37.1,3.8
1581454,221,74,113,68,9246824082,108,37.1,3.8
591774,768,54,93,46,12282054153,224,37.1,3.8
234233,5655,20,90,52,2378883557,76,37.1,3.8
633889,557,284,91,46,25643313329,574,37.1,3.8
524903,3677,732,90,48,6745687312,149,37.1,3.8
194541,2885,260,78,43,1544214387,56,59.8,1.3
90339,2665,194,115,49,1207936676,42,59.8,1.3
560035,1036,298,81,44,4726375317,132,59.8,1.3
607838,944,494,98,51,27284847298,323,59.8,1.3
510060,3409,1829,93,51,11923333320,256,59.8,1.3
262764,2385,1402,107,47,9270411778,104,59.8,1.3
131729,3137,571,91,47,3287603646,42,59.8,1.3
506394,1600,270,112,56,8067853538,82,59.8,1.3
144479,1961,224,93,50,3831667294,71,59.8,1.3
173566,3966,2220,79,47,3216020220,114,59.8,1.3
778411,937,3503,93,52,32002380003,357,59.8,1.3
116112,1197,1298,89,51,6512780493,139,59.8,1.3
183034,3259,248,143,62,172757209,20,59.8,1.3
327706,3437,652,89,50,5839683144,123,59.8,1.3
186265,1735,623,110,50,3412806853,41,27.8,2.9
1014913,1640,3363,93,50,33171464103,346,27.8,2.9
212206,1234,540,129,55,44714951246,506,27.8,2.9
179633,2615,7653,112,45,5300949109,90,27.8,2.9
357638,1679,7961,92,47,21800871568,457,27.8,2.9
200633,2076,204,95,43,5011525849,87,27.8,2.9
1118876,2684,135689,84,45,57162065407,619,27.8,2.9
635040,1857,3614,95,47,24169124785,407,27.8,2.9
249453,1067,1851,102,46,6016428046,86,27.8,2.9
296134,465,1491,92,50,10362548420,138,27.8,2.9
147161,1580,13336,109,46,6199972512,100,27.8,2.9
264776,19,4422,107,46,9896716828,146,27.8,2.9
135096,55,11841,99,56,6020522571,59,27.8,2.9
415761,444,5151,99,55,34264849265,370,27.8,2.9
2589541,2534,5638,93,46,1.39E+11,1129,27.8,2.9
131721,1649,658,114,43,5709742915,107,27.8,2.9
224673,1704,1663,116,52,9893457485,106,27.8,2.9
401219,2492,8261,108,47,13818458548,138,27.8,2.9
660185,1694,10724,105,48,27089460549,501,27.8,2.9
1791808,2575,13316,94,48,62843717457,1010,27.8,2.9
892744,1284,1017,76,43,5630940952,125,44.4,8.4
1138186,1078,5286,97,49,55273701078,695,44.4,8.4
154358,1078,128,88,53,4182056640,69,44.4,8.4
357856,2933,435,85,56,3899557775,86,44.4,8.4
330513,3122,558,91,52,7369556871,179,44.4,8.4
510144,2304,230,96,46,5290840123,127,44.4,8.4
228554,1491,26,88,52,1640538448,47,44.4,8.4
267871,1628,3323,107,59,2657718086,41,44.4,8.4
363949,994,3713,86,50,12944769871,129,44.4,8.4
729298,365,112,92,48,13472332988,127,44.4,8.4
206464,2238,612,102,54,2485014111,39,44.4,8.4
651439,705,236,95,56,17978039898,247,44.4,8.4
337509,3320,236,98,42,4763425204,138,54.7,9.6
95684,3107,419,88,54,1407685728,56,54.7,9.6
107027,633,411,129,61,19183620584,310,54.7,9.6
87336,1685,157,94,54,4901386617,113,54.7,9.6
135977,2631,32,99,52,632319639,38,54.7,9.6
114729,727,65,110,53,5927315540,92,54.7,9.6
82139,3903,833,90,40,2682328887,89,54.7,9.6
214897,2328,217,74,45,1526785421,46,54.7,9.6
311258,1744,111,86,44,3342753916,123,54.7,9.6
1970718,2100,4370,93,49,48586399204,569,54.7,9.6
144101,2605,252,104,43,3328729118,150,54.7,9.6
222065,1554,50,84,37,2513922405,65,54.7,9.6
2654,49,127,104,45,289940404,19,54.7,9.6
202513,721,64,112,50,12462067104,244,54.7,9.6
846809,687,1979,103,57,45376185252,490,74,3.7
131257,2582,69,161,58,3445115095,57,74,3.7
168586,1667,34,83,47,24136763819,314,74,3.7
507338,421,330,104,55,9566719226,203,74,3.7
225318,2808,25,92,50,5255802347,155,74,3.7
1071917,1603,1395,109,47,42308992784,1050,57.8,6.8
5969491,2694,3278,110,51,1.26E+11,1718,57.8,6.8
226050,1028,2822,86,36,6592318532,110,56.2,10.7
2564122,3844,22466,89,47,2.43E+11,2539,56.2,10.7
72112,692,1632,68,43,6752619551,90,56.2,10.7
307667,1529,1448,78,47,2901653509,76,56.2,10.7
1785171,1306,16443,96,45,1.59E+11,1740,56.2,10.7
736312,1878,10265,96,50,74286383911,925,56.2,10.7
199884,272,10355,104,44,21796223973,188,56.2,10.7
146756,1639,7,99,54,1094085726,18,39.2,11.2
270844,2614,344,94,54,6563465740,97,39.2,11.2
306916,3034,497,113,44,4123586502,79,39.2,11.2
800652,486,906,123,49,5344669042,97,39.2,11.2
2015950,2304,4063,105,55,1.48E+11,2009,39.2,11.2
197911,2583,1741,150,57,5278374471,168,39.2,11.2
312489,1435,334,149,57,7600809608,171,39.2,11.2
141452,1194,89,119,48,7452664334,172,39.2,11.2
975082,751,1259,117,59,30927864460,530,39.2,11.2
169691,3456,143,105,55,2658577144,68,46.9,2.8
457337,3768,1589,109,58,35047760063,370,46.9,2.8
230692,2092,224,105,49,8080281813,190,46.9,2.8
72181,2281,5,97,63,1450635570,42,39,9.3
489508,2900,81,98,58,3461462864,77,39,9.3
101776,1010,134,93,50,6336863916,143,39,9.3
443462,2849,4069,110,54,8961051737,208,39,9.3
459311,1776,387,107,57,11024360610,146,39,9.3
103765,532,668,108,53,10871512597,118,39,9.3
194049,2247,136,74,52,1678187002,85,25.1,10.5
157155,474,2707,116,59,13550895549,215,25.1,10.5
303709,2565,11313,108,60,10743138924,175,25.1,10.5
154703,242,12311,122,55,18191832988,224,25.1,10.5
109307,3230,2758,114,58,5413225576,85,25.1,10.5
308878,1556,5969,92,51,12225959450,247,25.1,10.5
88182,740,491,102,61,3237354827,60,25.1,10.5
79191,904,742,124,59,5798620122,140,25.1,10.5
72829,1460,13047,115,58,1.89E+11,1172,25.1,10.5
38963,493,1230,125,64,4213884174,73,25.1,10.5
24136,177,479,135,46,45841767674,419,25.1,10.5
306433,390,505,102,54,10603810451,152,25.1,10.5
460138,632,1146,97,54,3661931546,105,25.1,10.5
9348,413,267,120,43,858788335,17,25.1,10.5
71873,2504,469,136,77,1506709716,24,25.1,10.5
25830,113,33,71,54,2789899307,39,47.5,21.6
2690971,5430,5857,112,58,1.31E+11,1776,47.5,21.6
961355,893,661,125,60,60444823502,693,47.5,21.6
164130,965,2081,93,55,5455017688,126,47.5,21.6
208305,537,389,121,59,9251607916,172,47.5,21.6
181230,756,65,84,55,6710472892,109,47.5,21.6
173867,2232,85,79,47,9345718352,159,47.5,21.6
298830,657,629,111,61,22137252204,176,47.5,21.6
147508,839,74,78,45,7640108405,118,47.5,21.6
306404,2410,385,101,53,20090059664,310,43.3,11.2
443460,6532,1633,96,45,33051929673,400,43.3,11.2
1497196,2787,5931,100,48,86583548882,1048,43.3,11.2
325234,1765,5868,89,51,33458715337,322,43.3,11.2
126278,2328,802,114,44,1812907836,61,21,5.9
326773,2637,533,90,49,7477690994,91,21,5.9
262140,3339,97,83,41,5781113370,132,21,5.9
37800,1436,184,109,44,2743233405,69,21,5.9
191305,2880,355,113,51,4559080145,118,21,5.9
296401,2077,3043,103,46,6530765472,171,21,5.9
197831,567,1042,120,49,4911763900,107,21,5.9
118216,2398,2055,122,43,641368607,30,21,5.9
137971,197,2508,106,46,14683370023,188,21,5.9
296056,1404,5325,109,49,6976024000,241,21,5.9
149202,1160,4,95,46,4023700809,93,21,5.9
113066,2800,343,139,56,4132341937,90,21,5.9
271889,3195,584,100,43,7483195131,138,21,5.9
79995,2256,323,98,46,7241006498,76,21,5.9
56641,1449,81,124,50,1162246129,49,21,5.9
147148,1791,926,95,47,11210652427,155,21,5.9
125977,1981,98,95,55,4103020834,108,21,5.9
112096,1372,328,108,44,4815028597,62,21,5.9
96620,1830,302,114,50,3722370052,76,21,5.9
92563,998,422,115,45,3364494016,77,21,5.9
715222,4436,503,91,46,42424412912,577,21,5.9
317417,916,140,114,46,4091773313,84,21,5.9
163068,60,204,205,85,15411189283,478,83.7,2.8
557366,525,18495,108,59,83013963721,871,83.7,2.8
93749,282,635,146,66,6800701018,212,83.7,2.8
2326544,153,2712,100,56,60577598255,605,83.7,2.8
253944,155,3411,121,53,13983914884,339,83.7,2.8
621353,802,21052,142,63,77055639009,1221,83.7,2.8
88001,262,2228,113,52,2378944729,77,83.7,2.8
1292087,2308,1922,108,57,49708383100,888,83.7,2.8
5886373,1918,31692,142,64,1.89E+11,3897,83.7,2.8
383346,175,4034,123,55,21830131385,358,83.7,2.8
135457,1195,1048,105,53,6624666764,166,83.7,2.8
67102,3,20751,143,56,7040349294,93,83.7,2.8
78017,176,297,162,70,278587747,11,83.7,2.8
617084,710,4960,137,54,23176008412,427,83.7,2.8
685996,2058,17391,100,57,35188378559,591,83.7,2.8
278774,32,500,138,68,11864738084,150,83.7,2.8
104002,2,320,143,65,14663203004,507,83.7,2.8
214727,24,50,125,75,5274208821,69,83.7,2.8
90923,470,103,160,55,1830220897,33,83.7,2.8
322498,110,39,144,68,13856614374,300,83.7,2.8
653565,6577,564,88,50,4105560725,122,35.9,5.1
249581,5020,358,100,48,3123893410,114,35.9,5.1
201720,4377,347,120,56,2485391274,92,35.9,5.1
151271,2633,40,90,50,3134472495,100,35.9,5.1
234706,5413,583,89,44,4880888019,166,35.9,5.1
362748,2539,353,82,48,2074006630,63,35.9,5.1
368153,3734,407,94,44,9994454491,144,35.9,5.1
1278619,4596,4128,92,49,88647160429,1502,35.9,5.1
108506,142,9,147,59,6123461990,127,35.9,5.1
219822,2628,21,115,53,1495908957,64,35.9,5.1
295605,3262,204,87,46,7753085312,175,35.9,5.1
516057,7597,579,90,49,5834969843,138,35.9,5.1
98399,198,194,89,45,8543135400,100,67.6,2.5
184788,1050,1317,92,52,11988978719,149,67.6,2.5
243888,2081,1089,90,52,8564280126,169,67.6,2.5
576888,579,9087,93,46,81553195224,678,67.6,2.5
140142,929,4192,83,48,14177201505,104,67.6,2.5
68040,888,1143,88,49,23522473517,230,67.6,2.5
110748,1920,2258,71,47,8645929739,137,67.6,2.5
91500,357,1189,98,54,12743599287,131,67.6,2.5
432223,1980,1923,78,42,14563127322,189,67.6,2.5
129955,456,2997,80,44,10751973244,100,67.6,2.5
62103,1257,874,87,51,2917129964,67,67.6,2.5
252551,2544,2922,90,53,17113138318,153,67.6,2.5
173119,3176,232,126,63,1073331598,40,46.6,7.4
558648,3487,897,107,46,7118597554,141,46.6,7.4
806806,686,7881,94,52,27578358639,304,46.9,11.9
139535,60,10170,99,57,12958427552,148,46.9,11.9
51464,24,22562,87,61,1.43E+11,868,46.9,11.9
179808,442,524,88,48,30773954320,205,46.9,11.9
51464,24,22562,87,61,1.43E+11,868,46.9,11.9
613659,2643,628,108,55,14105510500,107,46.9,11.9
52062,2209,329,93,50,881845650,16,46.9,11.9
57707,1486,204,90,42,4219087649,67,46.9,11.9
55986,647,1924,72,44,5159930723,54,46.9,11.9
724264,2033,43841,84,46,33146459192,505,46.9,11.9
333085,3065,6911,84,44,12947883937,185,46.9,11.9
276410,680,19964,87,48,26059199717,328,46.9,11.9
258263,1553,1141,89,40,3317054734,45,46.9,11.9
332662,1021,893,96,48,17018812363,212,46.9,11.9
138821,2812,256,85,50,5730147680,153,46.9,11.9
188059,2320,3214,97,46,7340258938,129,46.9,11.9
620501,1418,35413,83,47,38276585853,553,46.9,11.9
115652,389,105,85,43,12412877196,99,46.9,11.9
267029,3107,522,96,44,8690928540,126,46.9,11.9
146657,9,18975,91,57,13126965636,101,46.9,11.9
283177,3430,357,78,45,14380956493,274,46.9,11.9
339738,2488,2635,83,40,7822367723,103,46.9,11.9
453293,4313,245,80,44,10784599471,258,46.9,11.9
2458370,4200,20789,77,45,85007452888,1190,46.9,11.9
422423,2103,1139,85,49,43628212798,659,46.9,11.9
1714770,2372,41280,69,44,1.17E+11,1129,46.9,11.9
840390,5477,24525,82,43,77945749143,1104,46.9,11.9
4077882,3061,33758,84,46,2.00E+11,2121,46.9,11.9
193308,2557,3203,93,48,10303075253,154,46.9,11.9
373823,2822,1540,88,44,14652473751,296,46.9,11.9
750513,1045,27706,86,46,47324818634,507,46.9,11.9
251039,2106,2765,93,42,8529544833,136,46.9,11.9
758444,2154,7288,86,43,58144104128,813,46.9,11.9
261858,90,3329,100,46,7044317692,60,46.9,11.9
462564,2078,29870,84,43,24671911739,551,46.9,11.9
862657,1317,55373,78,40,23844759004,438,46.9,11.9
421113,412,4513,98,54,14084275150,113,46.9,11.9
67133,229,484,120,54,8185956149,74,46.9,11.9
620759,3503,9998,79,44,16008561797,264,46.9,11.9
438642,5992,4197,90,44,15252985940,278,46.9,11.9
265711,940,133,101,47,4413652476,130,72.3,14.2
109471,917,1114,95,63,3583784506,49,72.3,14.2
476271,804,1513,105,49,5904228077,129,72.3,14.2
1524345,647,1727,94,54,38666322284,503,72.3,14.2
371916,1457,18,84,55,4981685657,91,72.3,14.2
248841,512,28,51,45,11376450720,166,68.5,6.5
362549,511,3328,78,49,10960527518,151,68.5,6.5
364451,4125,1552,62,42,6527897019,138,68.5,6.5
144738,804,171,58,40,6229464118,138,68.5,6.5
868368,190,342,75,49,11974580380,237,68.5,6.5
190070,755,395,73,50,7519483035,101,68.5,6.5
226006,2475,3917,91,47,7618667764,130,68.5,6.5
309736,1621,1704,88,46,11769958672,98,68.5,6.5
177806,1855,690,81,44,2947873211,79,68.5,6.5
518323,668,871,87,47,15629191836,155,68.5,6.5
6707020,4789,16818,70,45,3.23E+11,3865,68.5,6.5
271752,1819,4045,93,48,10200127135,175,68.5,6.5
287615,1931,1598,79,48,8130717449,224,68.5,6.5
99028,1024,2,133,54,7694667704,137,27,7.3
114509,3222,132,104,50,1624825685,37,27,7.3
190931,3110,410,80,45,4174595517,90,27,7.3
128547,3248,28,97,47,2358046288,85,27,7.3
263763,2960,95,88,48,6165825532,130,27,7.3
322576,5492,305,107,43,5139850263,138,27,7.3
208043,2479,4,114,48,3987557222,108,27,7.3
235783,3376,535,95,46,6162845452,137,27,7.3
82703,2940,60,92,47,1952413506,67,27,7.3
678179,2040,51,99,51,16621200522,209,27,7.3
69476,2358,412,100,44,1792408210,32,27,7.3
152268,4136,38,80,45,1274981597,47,27,7.3
391000,2791,314,109,46,2109057490,92,27,7.3
122147,3178,11,87,47,1777049726,73,27,7.3
156300,917,153,78,47,10997293878,205,27,7.3
177543,3898,164,93,49,1378256352,79,27,7.3
214293,2725,554,83,44,4702256996,97,27,7.3
164747,2016,587,92,47,11445798520,180,27,7.3
73902,1454,13,104,46,11154892697,155,27,7.3
95153,1913,217,104,50,13654840641,272,27,7.3
139463,3994,188,68,44,3604698665,48,27,7.3
97885,3725,53,99,52,1013065993,43,27,7.3
252573,4358,152,100,46,5448082157,121,27,7.3
124670,4978,184,106,55,1082700818,52,27,7.3
168244,2617,42,113,54,6210646738,142,27,7.3
381793,2611,480,77,53,8046557384,90,27,7.3
748385,2973,3558,83,45,31169760351,561,27,7.3
487019,3242,757,91,45,7767268596,173,27,7.3
