Date,상권_코드_명,운영_영업_개월_평균,폐업_영업_개월_평균
2014_4,우사단로14길,97,43
2014_4,우사단로10길,101,47
2014_4,신흥로20길,101,51
2014_4,소월로20길,78,47
2014_4,서빙고로71길,119,69
2014_4,백범로90길,70,42
2014_4,백범로79길,90,49
2014_4,두텁바위로1길,114,51
2014_4,대사관로34길,87,37
2014_4,녹사평대로46길,71,48
2014_4,녹사평대로40나길,94,57
2014_4,녹사평대로32길,117,56
2014_4,녹사평대로26길,86,54
2014_4,녹사평대로11길,114,42
2014_4,퇴계로90길,83,45
2014_4,퇴계로8길,124,59
2014_4,퇴계로56길,120,50
2014_4,퇴계로46길,129,48
2014_4,퇴계로18길,95,46
2014_4,퇴계로12길,108,63
2014_4,청구로1길,104,45
2014_4,청구로17길,111,54
2014_4,장충단로8길,95,47
2014_4,삼일대로4길,148,50
2014_4,명동길,150,55
2014_4,동호로8길,95,46
2014_4,동호로20길,87,53
2014_4,동호로15길,93,36
2014_4,동호로11길,90,45
2014_4,동호로10길,88,44
2014_4,다산로39길,110,43
2014_4,다산로38길,92,52
2014_4,다산로36길,87,42
2014_4,다산로33길,101,53
2014_4,난계로21길,118,58
2014_4,난계로11길,112,53
2014_4,필운대로1길,76,45
2014_4,평창길,86,65
2014_4,통일로12길,128,69
2014_4,창신길,136,65
2014_4,창신5길,98,74
2014_4,창신2길,134,50
2014_4,창경궁로35길,93,59
2014_4,지봉로8길,100,49
2014_4,종로65길,113,42
2014_4,종로58가길,89,46
2014_4,종로24길,151,57
2014_4,자하문로7길,92,50
2014_4,이화장길,104,47
2014_4,율곡로16길,138,55
2014_4,율곡로10길,117,48
2014_4,옥인길,62,67
2014_4,숭인동길,104,43
2014_4,성균관로5길,92,39
2014_4,삼청로5길,78,50
2014_4,북촌로5나길,58,45
2014_4,북촌로5길,73,53
2014_4,북촌로11길,86,53
2014_4,백석동길,69,47
2014_4,명륜길,84,55
2014_4,돈화문로11가길,100,48
2014_4,난계로27길,103,38
2014_4,계동길,86,54
2014_3,강남 마이스 관광특구,88,60
2014_3,잠실 관광특구,84,48
2014_3,종로·청계 관광특구,131,57
2014_3,동대문패션타운 관광특구,108,45
2014_3,명동 남대문 북창동 다동 무교동 관광특구,123,53
2014_3,이태원 관광특구,108,54
2014_3,길동복조리시장,98,41
2014_3,둔촌역전통시장,97,40
2014_3,성내골목시장,79,43
2014_3,천호시장,132,53
2014_3,동서울시장,134,80
2014_3,고분다리골목시장,98,36
2014_3,양지골목시장,97,54
2014_3,암사종합시장,90,46
2014_3,고덕전통시장,113,48
2014_3,명일골목시장,86,45
2014_3,새마을시장,92,48
2014_3,석촌시장,89,44
2014_3,방이시장,87,46
2014_3,마천시장,111,51
2014_3,풍납시장,95,42
2014_3,강남개포시장,76,44
2014_3,도곡시장,110,48
2014_3,청담삼익시장,110,58
2014_3,논현종합시장,104,43
2014_3,영동전통시장,89,44
2014_3,강남시장_강남,96,53
2014_3,양재시장,111,41
2014_3,남부종합시장,96,40
2014_3,우림시장,108,71
2014_3,미성동도깨비시장,83,51
2014_3,신신림시장,158,81
2014_3,삼성동시장,119,61
2014_3,신림중앙시장,126,45
2014_3,강남골목시장,107,34
2014_3,신림종합시장,72,46
2014_3,관악신사시장,85,48
2014_3,신원시장,95,49
2014_3,인헌시장,92,46
2014_3,봉천중앙시장,138,56
2014_3,봉천현대시장,92,52
2014_3,봉일시장,111,46
2014_3,봉천제일종합시장,111,44
2014_3,낙성대시장,75,44
2014_3,중부시장,129,49
2014_3,사당시장,108,50
2014_3,남성역골목시장,97,42
2014_3,남성사계시장,107,52
2014_3,흑석시장,94,54
2014_3,상도4동도깨비골목시장,107,50
2014_3,성대시장,96,46
2014_3,영도시장,144,42
2014_3,상도전통시장,84,45
2014_3,강남시장_동작,72,70
2014_3,신노량진시장,125,65
2014_3,본동인정시장,145,54
2014_3,노량진중앙시장,81,47
2014_3,대림중앙시장,94,44
2014_3,우리시장,87,56
2014_3,영진시장A동,161,60
2014_3,사러가시장,158,68
2014_3,대신시장,121,58
2014_3,양남시장,209,40
2014_3,영일시장,143,48
2014_3,도림시장,114,68
2014_3,영등포청과시장,124,45
2014_3,영등포전통시장,92,51
2014_3,은행나무시장,101,45
2014_3,박미시장,135,50
2014_3,현대시장,100,49
2014_3,대명시장,126,72
2014_3,푸른터시장,226,0
2014_3,남문시장,99,40
2014_3,독산동 우시장,143,64
2014_3,오류시장,112,55
2014_3,개봉중앙시장,84,47
2014_3,고척근린시장,111,51
2014_3,가리봉시장,110,54
2014_3,남구로시장,106,46
2014_3,구로시장,109,66
2014_3,공항시장,54,60
2014_3,방신전통시장,96,45
2014_3,송화골목시장,102,52
2014_3,까치산시장,92,47
2014_3,화곡본동시장,122,47
2014_3,남부골목시장,94,45
2014_3,대원종합시장,117,48
2014_3,화곡중앙골목시장,113,49
2014_3,신월중앙시장,75,42
2014_3,등마루시장,109,55
2014_3,신정3동골목시장,93,43
2014_3,신정2동골목시장,107,54
2014_3,신정제일시장,107,46
2014_3,신월7동골목시장,87,50
2014_3,신월6동골목시장,125,45
2014_3,신곡종합시장,138,23
2014_3,신월3동골목시장,122,42
2014_3,경창시장,103,40
2014_3,월정로시장,100,44
2014_3,신영시장,94,44
2014_3,목4동시장,88,40
2014_3,목3동시장,100,41
2014_3,목2동시장,104,48
2014_3,마포농수산물시장,102,51
2014_3,동진시장,71,60
2014_3,망원월드컵시장,96,49
2014_3,망원시장,95,45
2014_3,합정시장,149,35
2014_3,영진시장,90,50
2014_3,서교시장,114,27
2014_3,신수시장,231,36
2014_3,아현시장,138,49
2014_3,마포시장,130,47
2014_3,공덕시장,106,46
2014_3,백련시장,144,76
2014_3,모래내시장,185,67
2014_3,포방터시장,95,41
2014_3,인왕시장,147,76
2014_3,아현가구거리상점가,144,77
2014_3,영천시장,119,51
2014_3,수일시장,156,59
2014_3,증산종합시장,118,52
2014_3,대림골목시장,111,53
2014_3,신응암시장,106,67
2014_3,녹번시장,95,59
2014_3,대조시장,73,52
2014_3,역촌중앙시장,104,32
2014_3,갈현시장,84,56
2014_3,연서시장,111,53
2014_3,상계중앙시장,100,35
2014_3,상계시장,238,94
2014_3,공릉동도깨비시장,120,47
2014_3,방학동도깨비시장,90,42
2014_3,쌍문역골목시장,100,47
2014_3,백운시장,89,48
2014_3,신도봉시장,90,49
2014_3,창동골목시장,99,44
2014_3,창동신창시장,108,46
2014_3,수유북부시장,88,40
2014_3,장미원골목시장,100,49
2014_3,수유중앙시장,105,33
2014_3,강북종합시장,92,52
2014_3,우이시장,87,50
2014_3,수유전통시장,118,54
2014_3,번동북부골목시장,98,45
2014_3,솔샘시장,98,55
2014_3,숭인시장,112,62
2014_3,방천골목시장,87,41
2014_3,동북시장,86,42
2014_3,석관황금시장,104,42
2014_3,석관시장,93,50
2014_3,새석관시장,112,56
2014_3,번동시장,89,59
2014_3,장위전통시장,109,55
2014_3,밤나무골시장,74,60
2014_3,길음시장,144,54
2014_3,정릉시장,115,53
2014_3,정릉아리랑시장,102,50
2014_3,돈암제일시장,128,50
2014_3,유영시장,104,57
2014_3,우림골목시장,103,46
2014_3,묵1동도깨비시장,94,46
2014_3,태능시장,98,41
2014_3,중화제일시장,93,47
2014_3,사가정시장,96,46
2014_3,면목골목시장,102,46
2014_3,동원시장,99,42
2014_3,동부골목시장,94,47
2014_3,이문제일시장,100,42
2014_3,이경시장,89,43
2014_3,회기시장,103,49
2014_3,청량리청과물시장,109,52
2014_3,전곡시장,107,53
2014_3,답십리시장,89,41
2014_3,동부시장,115,79
2014_3,답십리현대시장,116,47
2014_3,전농로터리시장,128,56
2014_3,청량리종합시장,145,49
2014_3,청량리전통시장,150,53
2014_3,청량리농수산물시장,143,68
2014_3,서울약령시장,117,55
2014_3,동서시장,125,101
2014_3,경동시장,156,82
2014_3,청량리수산시장,128,61
2014_3,용두시장,86,31
2014_3,동부청과시장,225,124
2014_3,구의시장,243,78
2014_3,조양시장,114,56
2014_3,영동교골목시장,95,42
2014_3,능동로골목시장,89,50
2014_3,노룬산골목시장,105,42
2014_3,자양종합시장,210,21
2014_3,자양골목시장,99,45
2014_3,신성골목시장,139,56
2014_3,면곡골목시장,100,43
2014_3,중곡제일시장,101,47
2014_3,화양제일골목시장,81,43
2014_3,한아름시장,100,49
2014_3,성동용답상가시장,96,45
2014_3,뚝도시장,106,54
2014_3,금남시장,120,58
2014_3,행당시장,92,52
2014_3,마장축산물시장,109,47
2014_3,보광시장,100,72
2014_3,이태원제일시장,107,59
2014_3,이태원시장,134,69
2014_3,이촌종합시장,114,46
2014_3,용문전통시장,113,51
2014_3,만리시장,111,42
2014_3,신흥시장,105,71
2014_3,후암시장,107,75
2014_3,합동(새벽)시장,88,62
2014_3,서울중앙시장,125,66
2014_3,백학시장,95,48
2014_3,약수시장,107,48
2014_3,청평화시장,80,60
2014_3,제일평화시장,110,46
2014_3,동평화시장,104,44
2014_3,남평화시장,136,44
2014_3,방산종합시장,148,57
2014_3,평화시장,108,45
2014_3,인현시장,121,48
2014_3,신중부시장,138,54
2014_3,남대문시장,125,53
2014_3,신설종합시장,194,38
2014_3,동묘시장,105,40
2014_3,창신골목시장,113,54
2014_3,동문시장,101,61
2014_3,충신시장,143,62
2014_3,종로신진시장,130,59
2014_3,동대문종합시장,131,56
2014_3,광장시장,176,74
2014_3,통인시장,102,55
2014_3,서울 노원구 노원역_3,73,41
2014_3,서울 노원구 노원역_2,87,39
2014_3,서울 노원구 노원역_1,92,39
2014_3,창동역,89,43
2014_3,서울 강북구 수유역_3,103,46
2014_3,등나무근린공원 주변,66,44
2014_3,서울 강북구 수유역_2,84,44
2014_3,서울 강북구 수유역_1,91,43
2014_3,서울 은평구 연신내역_3,65,38
2014_3,서울 은평구 연신내역_2,82,45
2014_3,서울 은평구 연신내역_1,103,63
2014_3,서울 성북구 미아삼거리역_2,93,49
2014_3,서울 강북구 미아삼거리역_1,80,45
2014_3,서울 은평구 불광역_3,95,44
2014_3,서울 은평구 불광역_2,110,54
2014_3,서울 은평구 불광역_1,74,40
2014_3,미아사거리_2,61,45
2014_3,미아사거리_1,90,47
2014_3,서울 성북구 성신여대입구역,93,44
2014_3,경희대학교,86,41
2014_3,서울 성북구 안암역,89,44
2014_3,혜화역 대학로_3,92,49
2014_3,혜화역 대학로_2,92,45
2014_3,혜화역 대학로_1,82,48
2014_3,디지털미디어시티,46,30
2014_3,서울 동대문구 청량리역,134,55
2014_3,서울 종로구 경복궁역_2,100,50
2014_3,서울 종로구 안국역_2,87,52
2014_3,서울 종로구 안국역_1,112,48
2014_3,서울 종로구 경복궁역_1,91,55
2014_3,서울 종로구 종로3가역_3,116,48
2014_3,서울 종로구 종로3가역_2,109,52
2014_3,서울 동대문구 신설동역_2,109,39
2014_3,인사동,128,56
2014_3,서울 종로구 종로5가역_4,131,57
2014_3,서울 종로구 종로5가역_3,123,49
2014_3,종로구청,109,57
2014_3,서울 종로구 종로5가역_2,95,51
2014_3,신설동역,102,32
2014_3,서울 동대문구 신설동역_1,86,38
2014_3,서울 종로구 광화문역_2,112,49
2014_3,동묘앞역,104,42
2014_3,장안동사거리,82,41
2014_3,서울 종로구 동대문역_2,94,44
2014_3,서울 종로구 동대문역_1,111,58
2014_3,동대문시장_2,130,64
2014_3,서울 종로구 종로5가역_1,126,65
2014_3,서울 종로구 종로3가역_1,109,50
2014_3,서울 종로구 광화문역_1,119,68
2014_3,종각역,147,52
2014_3,종각역 젊음의 거리,99,50
2014_3,서대문구 서대문역_1,154,52
2014_3,동대문시장_1,98,40
2014_3,시청역_2,108,54
2014_3,서울시청,117,55
2014_3,서울 중구 을지로3가역_2,132,55
2014_3,서울 중구 신당역_2,133,46
2014_3,서대문구 서대문역_2,111,51
2014_3,동대문역사문화공원역,117,54
2014_3,서울 중구 을지로3가역_1,145,54
2014_3,명동거리,128,49
2014_3,롯데백화점,83,76
2014_3,서울 중구 신당역_1,104,49
2014_3,북창동,138,54
2014_3,서울 중구 충무로역_2,132,52
2014_3,서울 강서구 송정역,105,46
2014_3,장한평역_2,99,45
2014_3,시청역_1,122,59
2014_3,왕십리역_2,94,47
2014_3,서울 강서구 발산역,56,41
2014_3,장한평역_1,98,41
2014_3,서울 중구 충무로역_1,104,53
2014_3,왕십리역_1,101,52
2014_3,장한평역,100,40
2014_3,서울 중구 명동역,99,46
2014_3,장충동 족발거리,116,60
2014_3,한양시장,81,49
2014_3,서울 서대문구 이대역,96,42
2014_3,서울 서대문구 신촌역,91,48
2014_3,서울 마포구 홍대입구역_3,76,48
2014_3,서울 마포구 홍대입구역_2,70,46
2014_3,홍익대학교 주변,66,41
2014_3,서울 광진구 군자역,93,45
2014_3,신촌역,113,50
2014_3,강서구청,80,41
2014_3,서울 마포구 홍대입구역_1,80,45
2014_3,서울 중구 약수역_2,96,52
2014_3,서울 중구 약수역_1,112,62
2014_3,서울 강동구 고덕역,91,45
2014_3,등촌역,90,47
2014_3,서울 강동구 명일역,102,43
2014_3,어린이대공원역,86,46
2014_3,서울 마포구 공덕역_2,126,55
2014_3,공덕역,75,39
2014_3,서울 용산구 숙대입구역,119,54
2014_3,남영역,113,49
2014_3,서울 마포구 공덕역_1,72,45
2014_3,서울 마포구 마포역_2,92,44
2014_3,서울 광진구 건대입구역_2,70,48
2014_3,서울 마포구 마포역_1,101,47
2014_3,서울 강동구 천호역_2,83,43
2014_3,서울 광진구 건대입구역_1,85,49
2014_3,건대입구역,45,33
2014_3,서울 광진구 구의역,90,46
2014_3,서울 강동구 천호역,93,50
2014_3,당산역_2,85,44
2014_3,서울 강동구 천호역_1,87,43
2014_3,서울 강동구 길동역,90,42
2014_3,용산 전자상가_5,110,44
2014_3,용산 전자상가_4,112,41
2014_3,당산역_1,78,43
2014_3,서울 광진구 강변역,104,49
2014_3,용산 전자상가_3,110,42
2014_3,서울 용산구 이태원역,114,56
2014_3,한남오거리,100,52
2014_3,목동사거리,89,46
2014_3,용산 전자상가_2,118,41
2014_3,용산구청,52,58
2014_3,용산 전자상가_1,102,51
2014_3,국회의사당역_2,93,41
2014_3,서울 용산구 신용산역,111,45
2014_3,국회의사당역_1,113,58
2014_3,압구정 로데오거리_2,87,40
2014_3,서울 강남구 압구정역,85,45
2014_3,서울 영등포구 영등포구청역,89,40
2014_3,압구정 로데오거리_1,81,41
2014_3,서울 강동구 둔촌동역,94,45
2014_3,오목교역,74,46
2014_3,신사동 가로수길,79,43
2014_3,서울 영등포구 여의도역_2,95,51
2014_3,청담사거리_3,80,45
2014_3,영등포유통상가,99,43
2014_3,청담역_2,90,44
2014_3,청담역_1,79,43
2014_3,청담사거리_2,87,49
2014_3,청담사거리_1,80,44
2014_3,서울 영등포구 여의도역_1,100,42
2014_3,서울 양천구 신정네거리역_2,123,44
2014_3,학동사거리_2,84,38
2014_3,서울 영등포구 영등포시장역,130,50
2014_3,학동사거리_1,94,42
2014_3,여의도 시범아파트앞,83,40
2014_3,영등포역_3,108,46
2014_3,도산공원사거리_1,87,40
2014_3,영등포역_2,104,53
2014_3,문래동 주민센터,53,32
2014_3,강남구 신사역_2,82,41
2014_3,영등포역_1,90,50
2014_3,서울 강남구 강남구청역_2,87,41
2014_3,강남구 신사역_1,88,42
2014_3,서울 동작구 노량진1동_1,114,61
2014_3,서울 강남구 학동역_3,96,40
2014_3,서울 강남구 강남구청역_1,84,42
2014_3,잠실역,78,45
2014_3,강남구 논현역_4,88,43
2014_3,학동역,95,45
2014_3,방이동 먹자골목,83,40
2014_3,서울 강남구 학동역_2,79,41
2014_3,서울 동작구 노량진역,85,48
2014_3,삼성역_3,104,48
2014_3,코엑스,88,60
2014_3,서울 강남구 학동역_1,114,47
2014_3,선정릉역_2,82,40
2014_3,강남구 논현역_3,78,51
2014_3,포스코사거리_2,86,49
2014_3,포스코사거리_1,79,41
2014_3,잠실역 롯데월드,82,75
2014_3,신도림역,56,35
2014_3,강남구 논현역_2,83,39
2014_3,선정릉역_1,78,42
2014_3,신천역,93,44
2014_3,강남구 논현역_1,83,39
2014_3,삼성역_2,92,49
2014_3,삼정역_2,82,40
2014_3,삼정역_1,94,41
2014_3,삼성역_1,86,42
2014_3,서울 강남구 선릉역_2,77,38
2014_3,고속터미널역,114,65
2014_3,서울 서초구 강남역,76,41
2014_3,서울 강남구 선릉역_1,83,44
2014_3,서울 송파구 석촌역_2,97,43
2014_3,선릉역_2,73,40
2014_3,서울 강남구 역삼역_2,83,41
2014_3,서울 송파구 석촌역_1,106,38
2014_3,석촌역,109,45
2014_3,서울 강남구 강남역_2,87,41
2014_3,선릉역_1,66,37
2014_3,구로역,65,54
2014_3,역삼역_2,105,48
2014_3,대림역_2,83,35
2014_3,서울 강남구 역삼역_1,77,38
2014_3,신대방삼거리역,85,47
2014_3,서울 강남구 한티역,72,45
2014_3,은마아파트입구사거리_4,72,39
2014_3,은마아파트입구사거리_3,66,45
2014_3,은마아파트입구사거리_2,82,43
2014_3,오류동역,103,51
2014_3,서울 강남구 강남역,76,39
2014_3,은마아파트입구사거리_1,94,47
2014_3,대림역_1,72,44
2014_3,교대역_4,86,49
2014_3,서울 강남구 강남역_1,76,41
2014_3,방배동카페골목,101,43
2014_3,가락시장,94,53
2014_3,교대역_3,85,42
2014_3,역삼역_1,84,39
2014_3,교대역_2,83,44
2014_3,서울 송파구 가락시장역,90,39
2014_3,서울 서초구 서초역,87,52
2014_3,서울 강남구 대치역_2,97,51
2014_3,서울 강남구 대치역_1,73,39
2014_3,뱅뱅사거리_2,77,39
2014_3,보라매공원,83,47
2014_3,교대역_1,88,42
2014_3,개봉동 현대아파트 인근,114,49
2014_3,뱅뱅사거리,87,41
2014_3,뱅뱅사거리_1,90,37
2014_3,서울 관악구 신림역_4,92,38
2014_3,동작구 총신대입구역_1,90,46
2014_3,양재역_3,87,41
2014_3,동작구 총신대입구역_2,99,50
2014_3,서울 서초구 남부터미널역_3,90,43
2014_3,서울 강남구 수서역,87,45
2014_3,서울 관악구 신림역_3,102,53
2014_3,서울 서초구 남부터미널역_2,91,41
2014_3,구로디지탈1단지,62,39
2014_3,양재역,90,45
2014_3,문정역,76,35
2014_3,매봉역,84,44
2014_3,서울 서초구 방배역,95,47
2014_3,서울 서초구 남부터미널역_1,113,48
2014_3,서울 관악구 신림역_2,76,46
2014_3,서울 관악구 신림역_1,93,51
2014_3,양재역_2,83,47
2014_3,양재역_1,137,48
2014_3,서울 관악구 서울대입구역_2,106,51
2014_3,가산디지털단지역_3,60,41
2014_3,구로디지털단지역,106,42
2014_3,서울 관악구 서울대입구역_1,83,43
2014_3,관악구 사당역_1,84,46
2014_3,가산디지털단지역_2,61,42
2014_3,관악구 사당역_2,94,44
2014_3,가산디지털단지역_1,62,42
2014_3,장지역,43,28
2014_3,포이사거리_1,103,44
2014_3,포이사거리_2,84,35
2014_3,관악구 사당역_3,97,48
2014_3,서울 관악구 대학동_1,90,42
2014_3,서울 금천구 독산1동_1,70,43
2014_3,양재동 꽃시장,182,64
2014_3,양재 화물트럭터미널앞_2,65,36
2014_3,양재 화물트럭터미널앞_1,68,43
2014_3,서울 금천구 시흥1동_4,95,48
2014_3,풍성로37가길,78,37
2014_3,천호옛길,99,45
2014_3,천호옛14길,89,49
2014_3,천호대로219길,85,48
2014_3,천호대로197길,83,44
2014_3,천호대로187길,97,40
2014_3,천호대로170길,85,36
2014_3,천호대로162길,83,39
2014_3,천중로51길,78,38
2014_3,천중로39길,72,49
2014_3,진황도로47길,77,40
2014_3,진황도로27길,79,45
2014_3,올림픽로98길,88,39
2014_3,올림픽로80길,94,47
