Date,상권_코드_명,총_직장_인구_수
2015_3,남부순환로70길,677
2015_3,남부순환로58길,142
2015_3,남부순환로40길,21
2015_3,남부순환로33길,1166
2015_3,곰달래로5길,48
2015_3,곰달래로3길,425
2015_3,곰달래로2길,296
2015_3,곰달래로10길,358
2015_3,가로공원로58길,94
2015_3,효창원로93길,109
2015_3,토정로37길,142
2015_3,월드컵로8길,1537
2015_3,월드컵로7길,4
2015_3,월드컵로36길,115
2015_3,월드컵로25길,292
2015_3,월드컵로19길,419
2015_3,월드컵로16길,2333
2015_3,월드컵로11길,207
2015_3,월드컵로10길,1711
2015_3,와우산로3길,164
2015_3,와우산로29길,126
2015_3,와우산로29가길,16
2015_3,양화진길,462
2015_3,양화로1길,4265
2015_3,양화로11길,386
2015_3,신촌로30길,27
2015_3,신촌로28가길,118
2015_3,신촌로12길,1181
2015_3,숭문길,712
2015_3,숭문8길,114
2015_3,성지3길,498
2015_3,성산로4길,2210
2015_3,성미산로32길,283
2015_3,성미산로1길,599
2015_3,성미산로11길,970
2015_3,백범로16길,543
2015_3,방울내로9안길,331
2015_3,모래내로7길,244
2015_3,매봉산로2길,1803
2015_3,망원로2길,190
2015_3,망원로11길,860
2015_3,만리재옛길,1250
2015_3,마포대로4길,292
2015_3,마포대로20길,1197
2015_3,마포대로12길,68
2015_3,동교로38길,198
2015_3,동교로27길,3012
2015_3,동교로25길,360
2015_3,동교로19길,4203
2015_3,동교로17길,785
2015_3,독막로8길,345
2015_3,독막로32길,464
2015_3,독막로22길,81
2015_3,도화길,1079
2015_3,도화4길,347
2015_3,대흥로28길,60
2015_3,대흥로21길,570
2015_3,광성로6길,105
2015_3,홍제내길,96
2015_3,홍연길,79
2015_3,통일로39길,9
2015_3,통일로37길,367
2015_3,통일로11길,14
2015_3,충정로6길,14839
2015_3,충정로4길,2802
2015_3,증가로6길,247
2015_3,증가로23나길,444
2015_3,증가로20가길,294
2015_3,증가로10길,172
2015_3,응암로1길,317
2015_3,연희로10길,94
2015_3,신촌로37길,155
2015_3,수색로8길,2700
2015_3,세무서길,327
2015_3,세검정로1길,241
2015_3,북아현로4길,402
2015_3,모래내로15길,86
2015_3,명지대길,335
2015_3,독립문로8길,660
2015_3,가재울로6길,10
2015_3,통일로92길,61
2015_3,통일로87길,218
2015_3,통일로78길,206
2015_3,진흥로1길,538
2015_3,진흥로12길,411
2015_3,증산서길,374
2015_3,증산로9길,92
2015_3,증산로5길,721
2015_3,증산로21길,252
2015_3,증산로17길,774
2015_3,증산로15길,179
2015_3,증산로13길,70
2015_3,응암로34길,94
2015_3,응암로22길,163
2015_3,응암로14길,331
2015_3,응암로13길,233
2015_3,응암로12길,202
2015_3,은평로8길,255
2015_3,은평로3길,298
2015_3,은평로20길,21
2015_3,은평로13길,529
2015_3,은평로10길,311
2015_3,연서로5길,55
2015_3,연서로41길,234
2015_3,연서로3길,114
2015_3,연서로34길,124
2015_3,연서로33길,21
2015_3,연서로29길,317
2015_3,연서로28길,741
2015_3,연서로27길,64
2015_3,연서로21길,269
2015_3,연서로17길,1041
2015_3,연서로16길,323
2015_3,연서로13길,702
2015_3,연서로11길,179
2015_3,역말로9길,21
2015_3,수색로18길,643
2015_3,서오릉로8길,31
2015_3,서오릉로21길,451
2015_3,불광천길,171
2015_3,갈현로7길,968
2015_3,갈현로41길,88
2015_3,갈현로33길,42
2015_3,갈현로1길,134
2015_3,가좌로7길,51
2015_3,한글비석로44길,450
2015_3,한글비석로24길,356
2015_3,한글비석로22길,681
2015_3,석계로1길,106
2015_3,상계로9가길,266
2015_3,상계로12길,13
2015_3,동일로242길,521
2015_3,동일로192길,442
2015_3,동일로173가길,2361
2015_3,공릉로58길,92
2015_3,해등로16길,75
2015_3,우이천로4다길,187
2015_3,우이천로32길,95
2015_3,시루봉로23길,37
2015_3,삼양로144길,74
2015_3,방학로6가길,159
2015_3,방학로5길,148
2015_3,방학로15길,330
2015_3,방학로10길,141
2015_3,도봉산4길,314
2015_3,도봉로181길,252
2015_3,도봉로169나길,230
2015_3,도봉로156길,263
2015_3,도봉로152가길,441
2015_3,도봉로147길,613
2015_3,도봉로114길,454
2015_3,도봉로109길,16
2015_3,도당로29길,903
2015_3,도당로19길,164
2015_3,도당로13바길,204
2015_3,도당로13가길,133
2015_3,덕릉로60길,68
2015_3,노해로63다길,494
2015_3,노해로60길,303
2015_3,한천로140길,113
2015_3,한천로139가길,59
2015_3,한천로132길,314
2015_3,한천로130길,274
2015_3,한천로124나길,93
2015_3,한천로109길,603
2015_3,인수봉로79길,167
2015_3,인수봉로72길,89
2015_3,인수봉로56길,9
2015_3,오패산로67길,530
2015_3,오패산로52길,82
2015_3,수유로12길,245
2015_3,솔샘로65길,519
2015_3,솔매로50길,687
2015_3,솔매로45길,250
2015_3,솔매로41길,86
2015_3,삼양로93길,17
2015_3,삼양로77길,403
2015_3,삼양로54길,4
2015_3,삼양로41길,329
2015_3,삼양로24길,77
2015_3,삼양로20길,122
2015_3,삼각산로28길,669
2015_3,도봉로99길,171
2015_3,도봉로8길,266
2015_3,도봉로76길,324
2015_3,도봉로67길,8
2015_3,도봉로45길,156
2015_3,도봉로18길,537
2015_3,도봉로13길,25
2015_3,덕릉로41길,688
2015_3,덕릉로40길,906
2015_3,노해로33길,31
2015_3,노해로17길,241
2015_3,화랑로40길,139
2015_3,화랑로32길,408
2015_3,화랑로1길,191
2015_3,화랑로19길,437
2015_3,화랑로14길,40
2015_3,화랑로13길,101
2015_3,한천로76길,115
2015_3,한천로101가길,66
2015_3,창경궁로43길,30
2015_3,지봉로20길,112
2015_3,종암로5길,107
2015_3,종암로24가길,270
2015_3,종암로21길,122
2015_3,종암로19길,369
2015_3,종암로16길,68
2015_3,정릉로8길,209
2015_3,정릉로27길,211
2015_3,장위로50길,987
2015_3,장월로1길,397
2015_3,인촌로6길,2186
2015_3,인촌로5길,26
2015_3,인촌로24길,347
2015_3,개운사길,2756
2015_3,인촌로1길,143
2015_3,인촌로17가길,2997
2015_3,오패산로4길,530
2015_3,오패산로3길,1278
2015_3,오패산로19길,44
2015_3,안암로5길,550
2015_3,아리랑로4길,697
2015_3,솔샘로6길,138
2015_3,성북로8길,61
2015_3,삼양로8길,81
2015_3,삼선교로16가길,668
2015_3,삼선교로10다길,103
2015_3,삼선교로10길,242
2015_3,보문로32길,966
2015_3,보문로31길,820
2015_3,보문로13길,740
2015_3,보국문로16길,279
2015_3,동소문로26가길,244
2015_3,동소문로15길,68
2015_3,동소문로13길,663
2015_3,돌곶이로8길,202
2015_3,돌곶이로41길,27
2015_3,돌곶이로28길,129
2015_3,돌곶이로27길,49
2015_3,돌곶이로22길,103
2015_3,길음로7길,10
2015_3,중랑천로10길,645
2015_3,용마산로94길,431
2015_3,용마산로118길,457
2015_3,용마산로112길,265
2015_3,용마산로100길,481
2015_3,신내로7가길,286
2015_3,사가정로54길,96
2015_3,사가정로42길,66
2015_3,봉화산로56길,564
2015_3,봉화산로4길,316
2015_3,봉화산로30길,381
2015_3,봉우재로33길,59
2015_3,면목로78길,274
2015_3,면목로56길,229
2015_3,면목로55길,419
2015_3,면목로49길,524
2015_3,면목로48길,96
2015_3,면목로45길,83
2015_3,면목로33길,435
2015_3,면목로21길,38
2015_3,망우로73길,10
2015_3,망우로68길,85
2015_3,동일로163길,120
2015_3,동일로157길,186
2015_3,동일로149길,1102
2015_3,동일로140길,222
2015_3,동일로139길,71
2015_3,동일로139가길,1053
2015_3,동일로130길,91
2015_3,동일로123길,191
2015_3,동일로112길,186
2015_3,동일로101길,327
2015_3,동일로100길,35
2015_3,답십리로75길,83
2015_3,공릉로2길,568
2015_3,공릉로12가길,45
2015_3,겸재로54길,95
2015_3,겸재로36길,302
2015_3,겸재로29길,437
2015_3,휘경로3길,196
2015_3,휘경로2길,7
2015_3,휘경로23길,15
2015_3,휘경로14길,102
2015_3,한천로46길,381
2015_3,한천로40길,287
2015_3,한천로33길,78
2015_3,한천로14길,601
2015_3,천호대로97길,338
2015_3,천호대로77길,1926
2015_3,천호대로45길,167
2015_3,천호대로17길,2024
2015_3,천호대로12길,810
2015_3,천장산로7길,1389
2015_3,제기로5길,198
2015_3,제기로21길,217
2015_3,전농로4길,650
2015_3,전농로3길,96
2015_3,전농로29길,313
2015_3,장한로8길,725
2015_3,장한로5길,2975
2015_3,장한로27길,176
2015_3,장한로27가길,379
2015_3,장한로26길,564
2015_3,장한로26가길,359
2015_3,장한로25길,1000
2015_3,장한로14길,195
2015_3,이문로42길,237
2015_3,왕산로43길,967
2015_3,왕산로33길,170
2015_3,왕산로32길,13
2015_3,약령시로17길,252
2015_3,서울시립대로4길,795
2015_3,서울시립대로29길,201
2015_3,서울시립대로16길,116
2015_3,사가정로2길,131
2015_3,사가정로23가길,102
2015_3,사가정로13길,307
2015_3,무학로45길,384
2015_3,무학로16길,1084
2015_3,망우로21길,188
2015_3,망우로18길,521
2015_3,망우로18가길,65
2015_3,답십리로72길,11
2015_3,답십리로69길,814
2015_3,답십리로68길,171
2015_3,답십리로64길,324
2015_3,답십리로63길,110
2015_3,답십리로60길,16
2015_3,답십리로56길,8
2015_3,답십리로23길,5
2015_3,난계로30길,144
2015_3,경희대로3길,243
2015_3,천호대로129길,187
2015_3,천호대로123길,353
2015_3,천호대로109길,1318
2015_3,자양번영로3길,79
2015_3,자양로50길,18
2015_3,자양로45길,563
2015_3,자양로26길,312
2015_3,자양로15길,320
2015_3,자양로11길,1296
2015_3,용마산로3길,856
2015_3,용마산로21길,135
2015_3,아차산로78길,1703
2015_3,아차산로65길,653
2015_3,아차산로55길,515
2015_3,아차산로51길,259
2015_3,아차산로40길,434
2015_3,면목로17길,214
2015_3,뚝섬로64길,421
2015_3,뚝섬로58길,180
2015_3,뚝섬로54길,129
2015_3,뚝섬로48길,829
2015_3,뚝섬로24길,105
2015_3,뚝섬로23길,95
2015_3,동일로24길,8
2015_3,동일로18길,152
2015_3,능동로4길,224
2015_3,능동로3길,205
2015_3,능동로34길,892
2015_3,능동로19길,345
2015_3,능동로13길,297
2015_3,긴고랑로9길,69
2015_3,긴고랑로8길,230
2015_3,긴고랑로7길,470
2015_3,긴고랑로20길,516
2015_3,광나루로52길,1723
2015_3,광나루로40길,88
2015_3,광나루로37길,313
2015_3,광나루로36길,34
2015_3,광나루로24길,67
2015_3,광나루로12길,910
2015_3,한림말길,73
2015_3,청계천로10나길,1840
2015_3,장터길,42
2015_3,용답중앙길,107
2015_3,용답29길,1776
2015_3,왕십리로6길,1314
2015_3,왕십리로31길,125
2015_3,왕십리로26길,3999
2015_3,왕십리로21길,152
2015_3,왕십리로14길,2213
2015_3,아차산로5길,2044
2015_3,아차산로15길,3779
2015_3,아차산로11길,3350
2015_3,송정4가길,966
2015_3,송정12라길,232
2015_3,성수일로6길,3171
2015_3,성수이로7길,425
2015_3,성수이로18길,2149
2015_3,성덕정길,603
2015_3,성덕정17길,216
2015_3,서울숲2길,1716
2015_3,상원길,1574
2015_3,상원12길,164
2015_3,사근동길,32
2015_3,무학봉길,8
2015_3,무학봉28길,160
2015_3,무학로6길,352
2015_3,무수막길,103
2015_3,매봉길,30
2015_3,마조로1길,166
2015_3,마조로16길,774
2015_3,마장로39길,55
2015_3,마장로27길,105
2015_3,둘레9길,413
2015_3,금호산길,383
2015_3,금호산2길,33
2015_3,고산자로6길,15565
2015_3,후암로28길,174
2015_3,효창원로39길,50
2015_3,회나무로13길,47
2015_3,한남대로20길,731
2015_3,한강대로7길,440
2015_3,한강대로62길,690
2015_3,한강대로52길,6484
2015_3,한강대로43길,4691
2015_3,한강대로15길,1969
2015_3,한강대로104길,4228
2015_3,청파로73길,1377
2015_3,청파로71길,245
2015_3,청파로47나길,112
2015_3,청파로47길,790
2015_3,장문로45길,85
2015_3,이태원로54길,1348
2015_3,이태원로27길,510
2015_3,이촌로22길,208
2015_3,원효로89길,894
2015_3,원효로53길,745
2015_3,원효로41길,2843
2015_3,원효로19길,923
2015_3,우사단로4길,156
2015_3,우사단로14길,1698
2015_3,우사단로10길,50
2015_3,신흥로20길,183
2015_3,소월로20길,138
2015_3,서빙고로71길,445
2015_3,백범로90길,262
2015_3,백범로79길,948
2015_3,두텁바위로1길,2624
2015_3,대사관로34길,303
2015_3,녹사평대로46길,14
2015_3,녹사평대로40나길,29
2015_3,녹사평대로32길,306
2015_3,녹사평대로26길,2321
2015_3,녹사평대로11길,282
2015_3,퇴계로90길,471
2015_3,퇴계로8길,2475
2015_3,퇴계로56길,914
2015_3,퇴계로46길,1829
2015_3,퇴계로18길,2878
2015_3,퇴계로12길,1097
2015_3,청구로1길,198
2015_3,청구로17길,1753
2015_3,장충단로8길,3914
2015_3,삼일대로4길,1377
2015_3,명동길,35999
2015_3,동호로20길,972
2015_3,동호로15길,4444
2015_3,동호로11길,12
2015_3,동호로10길,4276
2015_3,다산로39길,888
2015_3,다산로38길,1303
2015_3,다산로36길,49
2015_3,다산로33길,378
2015_3,난계로21길,195
2015_3,난계로11길,1868
2015_3,평창길,168
2015_3,통일로12길,128
2015_3,창신길,265
2015_3,창신5길,7
2015_3,창신2길,59
2015_3,창경궁로35길,1405
2015_3,지봉로8길,146
2015_3,종로65길,609
2015_3,자하문로7길,493
2015_3,이화장길,2046
2015_3,율곡로16길,60
2015_3,율곡로10길,2287
2015_3,옥인길,481
2015_3,숭인동길,14
2015_3,성균관로5길,114
2015_3,삼청로5길,448
2015_3,북촌로5나길,1541
2015_3,북촌로5길,49
2015_3,북촌로11길,25
2015_3,백석동길,88
2015_3,명륜길,10
2015_3,돈화문로11가길,1020
2015_3,계동길,781
2015_2,강남 마이스 관광특구,20112
2015_2,잠실 관광특구,26461
2015_2,종로·청계 관광특구,30389
2015_2,동대문패션타운 관광특구,13416
2015_2,명동 남대문 북창동 다동 무교동 관광특구,174824
2015_2,이태원 관광특구,5862
2015_2,길동복조리시장,569
2015_2,둔촌역전통시장,160
2015_2,성내골목시장,6
2015_2,천호시장,13
2015_2,암사종합시장,642
2015_2,고덕전통시장,406
2015_2,명일골목시장,396
2015_2,새마을시장,289
2015_2,석촌시장,164
2015_2,방이시장,617
2015_2,마천시장,247
2015_2,풍납시장,11
2015_2,강남개포시장,42
2015_2,도곡시장,498
2015_2,영동전통시장,3081
2015_2,미성동도깨비시장,403
2015_2,삼성동시장,87
2015_2,신림중앙시장,17
2015_2,강남골목시장,225
2015_2,관악신사시장,309
2015_2,신원시장,336
2015_2,인헌시장,226
2015_2,봉천현대시장,14
2015_2,봉천제일종합시장,43
2015_2,낙성대시장,22
2015_2,중부시장,194
2015_2,남성역골목시장,504
2015_2,남성사계시장,1964
2015_2,흑석시장,164
2015_2,상도4동도깨비골목시장,310
2015_2,영도시장,88
2015_2,본동인정시장,118
2015_2,대림중앙시장,26
2015_2,우리시장,15
2015_2,영진시장A동,46
2015_2,영일시장,9
2015_2,영등포청과시장,169
2015_2,영등포전통시장,4114
2015_2,은행나무시장,46
2015_2,현대시장,56
2015_2,남문시장,285
2015_2,독산동 우시장,142
2015_2,개봉중앙시장,7
2015_2,가리봉시장,15
2015_2,남구로시장,6
2015_2,구로시장,44
2015_2,방신전통시장,154
2015_2,송화골목시장,477
2015_2,까치산시장,32
2015_2,남부골목시장,153
2015_2,화곡중앙골목시장,2
2015_2,등마루시장,789
2015_2,신정3동골목시장,240
2015_2,신정2동골목시장,8
2015_2,신월6동골목시장,255
2015_2,신곡종합시장,15
2015_2,신월3동골목시장,50
2015_2,경창시장,190
2015_2,월정로시장,104
2015_2,신영시장,44
2015_2,목4동시장,248
2015_2,목3동시장,624
2015_2,목2동시장,185
2015_2,마포농수산물시장,472
2015_2,망원월드컵시장,14
2015_2,망원시장,36
2015_2,신수시장,140
2015_2,아현시장,32
2015_2,대림골목시장,279
2015_2,상계중앙시장,31
2015_2,방학동도깨비시장,136
2015_2,쌍문역골목시장,51
2015_2,신도봉시장,25
2015_2,창동신창시장,125
2015_2,수유북부시장,9
2015_2,장미원골목시장,60
2015_2,수유중앙시장,127
2015_2,강북종합시장,55
2015_2,우이시장,155
2015_2,수유전통시장,455
2015_2,번동북부골목시장,90
2015_2,솔샘시장,95
2015_2,방천골목시장,79
2015_2,석관황금시장,45
2015_2,장위전통시장,184
2015_2,정릉시장,31
2015_2,정릉아리랑시장,8
2015_2,돈암제일시장,80
2015_2,우림골목시장,220
2015_2,묵1동도깨비시장,245
2015_2,태능시장,2
2015_2,중화제일시장,21
2015_2,사가정시장,260
2015_2,동원시장,61
2015_2,동부골목시장,80
2015_2,회기시장,130
2015_2,답십리시장,21
2015_2,답십리현대시장,105
2015_2,청량리종합시장,8
2015_2,청량리농수산물시장,15
2015_2,서울약령시장,1316
2015_2,청량리수산시장,162
2015_2,구의시장,96
2015_2,조양시장,76
2015_2,영동교골목시장,22
2015_2,능동로골목시장,287
2015_2,자양골목시장,88
2015_2,중곡제일시장,145
2015_2,한아름시장,107
2015_2,성동용답상가시장,253
2015_2,뚝도시장,26
2015_2,금남시장,14
2015_2,행당시장,211
2015_2,마장축산물시장,1545
2015_2,용문전통시장,25
2015_2,후암시장,30
2015_2,합동(새벽)시장,2298
2015_2,서울중앙시장,246
2015_2,백학시장,495
2015_2,약수시장,1542
2015_2,청평화시장,2439
2015_2,제일평화시장,472
2015_2,남평화시장,156
2015_2,방산종합시장,1701
2015_2,인현시장,1188
2015_2,신중부시장,2298
2015_2,남대문시장,7028
2015_2,동묘시장,865
2015_2,창신골목시장,216
2015_2,충신시장,320
2015_2,종로신진시장,30
2015_2,동대문종합시장,241
2015_2,광장시장,216
2015_2,서울 노원구 노원역_3,678
2015_2,서울 노원구 노원역_1,909
2015_2,창동역,2306
2015_2,서울 강북구 수유역_3,49
2015_2,서울 강북구 수유역_2,4014
2015_2,서울 강북구 수유역_1,84
2015_2,서울 은평구 연신내역_3,575
2015_2,서울 은평구 연신내역_2,318
