Date,상권,상권_코드_명,임대료,공실률,임대료_예측_딥러닝,공실률_예측_딥러닝
2018_4,NA,서울 강남구 수서역,NA,NA,26.942,3.098
2018_4,NA,서울 강동구 천호역,NA,NA,52.324,7.458
2018_4,NA,우사단로4길,NA,NA,39.467,11.817
2018_4,NA,백제고분로42길,NA,NA,34.546,7.06
2018_4,NA,서울 송파구 석촌역_1,NA,NA,54.068,3.991
2018_4,NA,석촌시장,NA,NA,39.663,4.457
2018_4,NA,백제고분로22길,NA,NA,42.707,18.394
2018_4,NA,백제고분로31길,NA,NA,32.43,14.244
2018_4,NA,마조로1길,NA,NA,57.48,6.694
2018_4,NA,사근동길,NA,NA,57.568,2.612
2018_4,NA,고산자로6길,NA,NA,25.353,9.162
2018_4,NA,통일로11길,NA,NA,63.65,3.429
2018_4,NA,북아현로4길,NA,NA,50.585,6.917
2018_4,NA,신촌로37길,NA,NA,54.122,4.775
2018_4,NA,서대문구 서대문역_2,NA,NA,33.113,2.067
2018_4,NA,면목로17길,NA,NA,26.952,5.046
2018_4,NA,자양로45길,NA,NA,28.829,5.251
2018_4,NA,둔촌역전통시장,NA,NA,38.46,12.549
2018_4,NA,서울 강동구 둔촌동역,NA,NA,37.971,8.302
2018_4,NA,뚝섬로48길,NA,NA,38.769,5.008
2018_4,NA,아현시장,NA,NA,69.056,3.628
2018_4,NA,광나루로52길,NA,NA,35.068,3.788
2018_4,NA,서울 광진구 강변역,NA,NA,59.608,10.044
2018_4,NA,아차산로65길,NA,NA,32.031,5.907
2018_4,NA,무학로16길,NA,NA,41.021,5.308
2018_4,NA,무학로45길,NA,NA,55.548,5.464
2018_4,NA,서울 동대문구 신설동역_2,NA,NA,38.285,5.089
2018_4,NA,왕산로32길,NA,NA,62.941,4.374
2018_4,NA,천호대로12길,NA,NA,72.636,3.059
2018_4,NA,서울약령시장,NA,NA,41.81,4.137
2018_4,NA,왕산로33길,NA,NA,45.524,3.235
2018_4,NA,청량리종합시장,NA,NA,76.134,7.551
2018_4,NA,서울 동대문구 청량리역,NA,NA,47.619,4.865
2018_4,NA,서울시립대로16길,NA,NA,52.02,5.146
2018_4,NA,전농로29길,NA,NA,36.682,9.859
2018_4,NA,사가정로13길,NA,NA,25.775,2.879
2018_4,NA,한천로33길,NA,NA,40.063,6.917
2018_4,NA,사가정로2길,NA,NA,40.603,7.227
2018_4,NA,전농로3길,NA,NA,38.479,3.624
2018_4,NA,이문로42길,NA,NA,41.571,2.67
2018_4,NA,동일로101길,NA,NA,30.073,4.392
2018_4,NA,동원시장,NA,NA,30.259,9.58
2018_4,NA,사가정로42길,NA,NA,31.248,6.068
2018_4,NA,면목로45길,NA,NA,51.584,6.366
2018_4,NA,면목로49길,NA,NA,28.364,5.402
2018_4,NA,동부골목시장,NA,NA,30.003,5.145
2018_4,NA,동일로140길,NA,NA,30.266,3.996
2018_4,NA,봉화산로30길,NA,NA,48.215,6.198
2018_4,NA,동일로130길,NA,NA,36.114,4.124
2018_4,NA,동일로139길,NA,NA,19.075,3.692
2018_4,NA,묵1동도깨비시장,NA,NA,29.816,6.361
2018_4,NA,동일로149길,NA,NA,45.497,4.752
2018_4,NA,동일로157길,NA,NA,26.315,5.631
2018_4,NA,망우로68길,NA,NA,28.33,5.811
2018_4,NA,봉화산로56길,NA,NA,27.312,4.146
2018_4,NA,성북로8길,NA,NA,46.663,7.147
2018_4,NA,창경궁로43길,NA,NA,65.036,3.139
2018_4,NA,돈암제일시장,NA,NA,71.28,4.207
2018_4,NA,삼선교로10다길,NA,NA,58.684,6.03
2018_4,NA,삼양로8길,NA,NA,49.16,5.853
2018_4,NA,종암로24가길,NA,NA,20.436,5.466
2018_4,NA,돌곶이로41길,NA,NA,31.114,6.79
2018_4,NA,한천로101가길,NA,NA,35.559,6.45
2018_4,NA,돌곶이로27길,NA,NA,26.67,3.939
2018_4,NA,방천골목시장,NA,NA,46.578,5.826
2018_4,NA,오패산로30길,NA,NA,45.871,8.458
2018_4,NA,서울 중구 충무로역_2,NA,NA,32.403,3.383
2018_4,NA,덕릉로41길,NA,NA,56.231,3.53
2018_4,NA,번동북부골목시장,NA,NA,39.462,7.511
2018_4,NA,한천로132길,NA,NA,45.987,3.511
2018_4,NA,덕릉로40길,NA,NA,52.665,5.383
2018_4,NA,한천로109길,NA,NA,25.486,6.101
2018_4,NA,장미원골목시장,NA,NA,33.317,5.557
2018_4,NA,삼양로93길,NA,NA,47.145,3.224
2018_4,NA,신도봉시장,NA,NA,66.048,2.5
2018_4,NA,시루봉로23길,NA,NA,32.635,4.661
2018_4,NA,방학로6가길,NA,NA,30.768,5.178
2018_4,NA,도당로13가길,NA,NA,40.125,8.91
2018_4,NA,도당로13바길,NA,NA,33.438,4.69
2018_4,NA,방학동도깨비시장,NA,NA,46.912,7.506
2018_4,NA,방학로10길,NA,NA,28.015,5.23
2018_4,NA,은행나무시장,NA,NA,40.724,15.42
2018_4,NA,상계로9가길,NA,NA,38.319,5.384
2018_4,NA,서울 노원구 노원역_3,NA,NA,181.997,9.621
2018_4,NA,한글비석로24길,NA,NA,41.078,7.928
2018_4,NA,한글비석로44길,NA,NA,37.865,3.831
2018_4,NA,양재대로64길,NA,NA,29.612,5.415
2018_4,NA,서울 송파구 가락시장역,NA,NA,33.506,5.502
2018_4,NA,송파대로30길,NA,NA,37.825,5.459
2018_4,NA,오금로36길,NA,NA,39.763,4.41
2018_4,NA,은평로10길,NA,NA,24.015,5.373
2018_4,NA,은평로20길,NA,NA,36.756,7.954
2018_4,NA,응암로34길,NA,NA,21.706,4.674
2018_4,NA,은평로8길,NA,NA,32.11,5.576
2018_4,NA,가좌로7길,NA,NA,35.072,8.18
2018_4,NA,대림골목시장,NA,NA,35.766,8.772
2018_4,NA,불광천길,NA,NA,28.347,4.892
2018_4,NA,갈현로7길,NA,NA,32.121,4.936
2018_4,NA,연서로5길,NA,NA,39.422,8.237
2018_4,NA,서울 강동구 고덕역,NA,NA,38.826,11.472
2018_4,NA,동남로85길,NA,NA,33.89,5.577
2018_4,NA,동남로82길,NA,NA,21.624,4.517
2018_4,NA,올림픽로98길,NA,NA,28.081,6.288
2018_4,NA,암사길,NA,NA,26.789,8.476
2018_4,NA,만양로14길,NA,NA,75.5,9.051
2018_4,NA,충정로6길,NA,NA,39.965,8.319
2018_4,NA,충정로4길,NA,NA,49.417,9.655
2018_4,NA,연희로10길,NA,NA,68.955,2.237
2018_4,NA,홍연길,NA,NA,62.038,5.203
2018_4,NA,가재울로6길,NA,NA,35.61,3.586
2018_4,NA,명지대길,NA,NA,51.702,6.918
2018_4,NA,뚝섬로54길,NA,NA,25.968,5.452
2018_4,NA,천호대로187길,NA,NA,30.224,3.477
2018_4,NA,양재대로116길,NA,NA,48.859,3.711
2018_4,NA,서울 마포구 마포역_1,NA,NA,33.714,3.012
2018_4,NA,대흥로21길,NA,NA,60.914,4.445
2018_4,NA,백범로16길,NA,NA,24.544,2.76
2018_4,NA,남성역골목시장,NA,NA,64.169,3.676
2018_4,NA,사당로16길,NA,NA,34.755,2.418
2018_4,NA,독막로8길,NA,NA,59.925,11.398
2018_4,NA,월드컵로11길,NA,NA,50.453,11.768
2018_4,NA,망원로11길,NA,NA,49.306,5.545
2018_4,NA,망원월드컵시장,NA,NA,42.791,9.218
2018_4,NA,방울내로9안길,NA,NA,25.657,8.507
2018_4,NA,월드컵로25길,NA,NA,36.651,6.571
2018_4,NA,동교로25길,NA,NA,40.55,2.814
2018_4,NA,월드컵로36길,NA,NA,33.509,5.449
2018_4,NA,디지털미디어시티,NA,NA,23.978,7.633
2018_4,NA,매봉산로2길,NA,NA,20.503,8.499
2018_4,NA,곰달래로10길,NA,NA,21.821,4.79
2018_4,NA,곰달래로2길,NA,NA,22.377,4.973
2018_4,NA,곰달래로3길,NA,NA,23.863,5.452
2018_4,NA,곰달래로5길,NA,NA,27.446,4.098
2018_4,NA,월정로시장,NA,NA,32.86,7.787
2018_4,NA,신영시장,NA,NA,45.641,5.723
2018_4,NA,남부순환로33길,NA,NA,36.168,6.001
2018_4,NA,화곡로3길,NA,NA,26.097,5.057
2018_4,NA,화곡로4길,NA,NA,29.94,2.536
2018_4,NA,남부순환로79길,NA,NA,29.585,9.225
2018_4,NA,중앙로25길,NA,NA,22.972,6.778
2018_4,NA,법원단지길,NA,NA,33.554,5.124
2018_4,NA,목동로19길,NA,NA,31.613,5.603
2018_4,NA,오목로23길,NA,NA,23.441,4.158
2018_4,NA,오목로30길,NA,NA,34.089,2.025
2018_4,NA,공항대로59다길,NA,NA,40.336,4.767
2018_4,NA,양천로73가길,NA,NA,26.607,7.072
2018_4,NA,등마루시장,NA,NA,67.858,14.593
2018_4,NA,화곡로64길,NA,NA,37.313,4.629
2018_4,NA,등촌로39길,NA,NA,28.829,5.874
2018_4,NA,등촌로51길,NA,NA,30.944,4.337
2018_4,NA,등촌로55길,NA,NA,47.103,11.08
2018_4,NA,서울 강서구 발산역,NA,NA,61.778,12.711
2018_4,NA,양천로49길,NA,NA,32.301,7.319
2018_4,NA,강서로47길,NA,NA,32.645,7.679
2018_4,NA,강서로47라길,NA,NA,39.184,6.184
2018_4,NA,송화골목시장,NA,NA,44.537,8.184
2018_4,NA,보국문로16길,NA,NA,34.125,5.621
2018_4,NA,동산로10길,NA,NA,27.128,4.036
2018_4,NA,양재 화물트럭터미널앞_1,NA,NA,60.005,12.914
2018_4,NA,종암로5길,NA,NA,52.907,2.921
2018_4,NA,포이사거리_2,NA,NA,26.453,6.017
2018_4,NA,양천로14길,NA,NA,29.009,2.216
2018_4,NA,구로중앙로42길,NA,NA,44.31,8.834
2018_4,NA,구로동로41길,NA,NA,17.864,5.615
2018_4,NA,구로동로42길,NA,NA,31.012,6.032
2018_4,NA,구로중앙로19길,NA,NA,42.608,7.384
2018_4,NA,구로디지탈1단지,NA,NA,149.731,22.136
2018_4,NA,디지털로32가길,NA,NA,116.987,5.194
2018_4,NA,도림로12길,NA,NA,23.108,6.102
2018_4,NA,남대문시장,NA,NA,148.359,6.428
2018_4,NA,동호로20길,NA,NA,36.982,6.696
2018_4,NA,장충단로8길,NA,NA,44.154,7.708
2018_4,NA,부일로1길,NA,NA,24.291,9.295
2018_4,NA,부일로11길,NA,NA,45.01,5.34
2018_4,NA,부일로15길,NA,NA,53.191,7.162
2018_4,NA,가산디지털단지역_1,NA,NA,59.821,10.382
2018_4,NA,가산디지털단지역_2,NA,NA,319.541,59.983
2018_4,NA,시흥대로63길,NA,NA,51.346,5.468
2018_4,NA,시흥대로68길,NA,NA,27.364,5.765
2018_4,NA,금하로24길,NA,NA,30.359,4.385
2018_4,NA,장문로45길,NA,NA,45.349,2.265
2018_4,NA,경인로80길,NA,NA,62.64,10.779
2018_4,NA,도림로147길,NA,NA,66.758,8.449
2018_4,NA,연서로11길,NA,NA,41.691,3.187
2018_4,NA,양재대로62길,NA,NA,173.262,20.193
2018_4,NA,선유서로24길,NA,NA,22.687,9.94
2018_4,NA,양평로19길,NA,NA,28.556,6.319
2018_4,NA,선유로55길,NA,NA,26.314,10.259
2018_4,NA,신길로42가길,NA,NA,51.445,3.079
2018_4,NA,사러가시장,NA,NA,87.435,3.553
2018_4,NA,상원길,NA,NA,43.755,10.672
2018_4,NA,상일로5길,NA,NA,37.512,5.846
2018_4,NA,고덕전통시장,NA,NA,38.298,9.618
2018_4,NA,상도로47길,NA,NA,68.53,2.172
2018_4,NA,상도로37길,NA,NA,40.258,7.328
2018_4,NA,양재대로95길,NA,NA,35.987,4.235
2018_4,NA,신촌로30길,NA,NA,37.628,2.864
2018_4,NA,뚝섬로64길,NA,NA,38.429,4.125
2018_4,NA,뚝섬로58길,NA,NA,40.629,5.257
2018_4,NA,양재대로124길,NA,NA,30.993,5.623
2018_4,NA,진황도로47길,NA,NA,36.755,0.733
2018_4,NA,사당로23나길,NA,NA,37.231,10.777
2018_4,NA,사당로29길,NA,NA,45.116,3.346
2018_4,NA,사당로16가길,NA,NA,64.345,3.871
2018_4,NA,사당로2차길,NA,NA,41.789,4.122
2018_4,NA,사당로8길,NA,NA,39.676,4.273
2018_4,NA,대방동27길,NA,NA,26.26,6.542
2018_4,NA,대방동2길,NA,NA,46.55,5.166
2018_4,NA,봉천로13길,NA,NA,52.816,1.682
2018_4,NA,관악로30길,NA,NA,37.847,5.603
2018_4,NA,서울 관악구 서울대입구역_2,NA,NA,52.563,4.752
2018_4,NA,서림7길,NA,NA,65.679,6.535
2018_4,NA,신림로28길,NA,NA,36.29,7.364
2018_4,NA,신림로38길,NA,NA,40.151,1.784
2018_4,NA,복은길,NA,NA,46.672,3.762
2018_4,NA,관악신사시장,NA,NA,35.353,4.44
2018_4,NA,관천로15길,NA,NA,37.084,2.035
2018_4,NA,관천로22길,NA,NA,43.756,2.393
2018_4,NA,신림동길,NA,NA,86.756,4.349
2018_4,NA,서울 관악구 신림역_4,NA,NA,56.031,4.081
2018_4,NA,신신림시장,NA,NA,111.303,5.091
2018_4,NA,남부순환로172길,NA,NA,47.401,3.899
2018_4,NA,미성5길,NA,NA,29.168,1.41
2018_4,NA,난곡로24길,NA,NA,20.496,4.424
2018_4,NA,난곡로26길,NA,NA,30.664,5.212
2018_4,NA,난곡로34길,NA,NA,26.56,4.626
2018_4,NA,법원단지9길,NA,NA,31.016,4.706
2018_4,NA,강남구 논현역_4,NA,NA,27.924,5.658
2018_4,NA,고무래로8길,NA,NA,28.454,3.433
2018_4,NA,동광로39길,NA,NA,52.009,11.605
2018_4,NA,사평대로26길,NA,NA,49.477,12.994
2018_4,NA,방배로42길,NA,NA,55.961,6.445
2018_4,NA,동작구 총신대입구역_2,NA,NA,21.666,3.111
2018_4,NA,강남대로34길,NA,NA,32.877,8.721
2018_4,NA,논현로27길,NA,NA,39.538,13.224
2018_4,NA,길음로7길,NA,NA,46.786,2.953
2018_4,NA,연서로33길,NA,NA,46.679,7.017
2018_4,NA,언남길,NA,NA,43.96,9.015
2018_4,NA,종암로19길,NA,NA,43.144,3.348
2018_4,NA,종암로16길,NA,NA,36.151,4.519
2018_4,NA,봉은사로43길,NA,NA,37.769,12.533
2018_4,NA,학동사거리_1,NA,NA,56.764,13.176
2018_4,NA,서울 중구 충무로역_1,NA,NA,42.771,5.084
2018_4,NA,구로디지털단지역,NA,NA,69.163,3.452
2018_4,NA,장충동 족발거리,NA,NA,69.68,10.214
2018_4,NA,동대문패션타운 관광특구,NA,NA,334.986,35.458
2018_4,NA,삼일대로4길,NA,NA,59.166,3.674
2018_4,NA,서울 중구 을지로3가역_1,NA,NA,76.998,3.508
2018_4,NA,서울 중구 을지로3가역_2,NA,NA,87.536,2.593
2018_4,NA,약수시장,NA,NA,49.156,3.249
2018_4,NA,청구로1길,NA,NA,32.482,7.411
2018_4,NA,포이사거리_1,NA,NA,95.685,4.533
2018_4,NA,풍납시장,NA,NA,29.57,2.709
2018_4,NA,풍성로25길,NA,NA,35.274,4.892
2018_4,NA,거마로20길,NA,NA,32.461,3.68
2018_4,NA,마천로51길,NA,NA,30.682,4.829
2018_4,NA,백제고분로50길,NA,NA,32.301,8.836
2018_4,NA,우사단로10길,NA,NA,34.681,11.285
2018_4,NA,연서로41길,NA,NA,38.408,2.545
2018_4,NA,백제고분로46길,NA,NA,43.17,3.013
2018_4,NA,백제고분로34길,NA,NA,47.089,16.095
2018_4,NA,백제고분로33길,NA,NA,48.343,12.313
2018_4,NA,백제고분로39길,NA,NA,37.252,7.62
2018_4,NA,백제고분로32길,NA,NA,31.458,14.649
2018_4,NA,문래동 주민센터,NA,NA,56.636,8.731
2018_4,NA,동남로20길,NA,NA,26.204,6.251
2018_4,NA,송이로23길,NA,NA,37.902,5.621
2018_4,NA,왕십리로14길,NA,NA,43.254,7.999
2018_4,NA,천호대로219길,NA,NA,66.6,5.047
2018_4,NA,명일골목시장,NA,NA,23.351,3.953
2018_4,NA,상암로51길,NA,NA,33.274,6.11
2018_4,NA,서울 강동구 명일역,NA,NA,31.272,7.659
2018_4,NA,용답중앙길,NA,NA,30.942,4.194
2018_4,NA,독립문로8길,NA,NA,40.497,3.307
2018_4,NA,성내로5길,NA,NA,24.861,4.113
2018_4,NA,올림픽로48길,NA,NA,26.623,4.776
2018_4,NA,풍성로37가길,NA,NA,33.517,5.585
2018_4,NA,천호대로170길,NA,NA,27.52,4.874
2018_4,NA,강동대로53길,NA,NA,30.912,5.679
2018_4,NA,마포대로12길,NA,NA,48.782,12.105
2018_4,NA,양재대로91길,NA,NA,33.18,4.916
2018_4,NA,공릉로2길,NA,NA,26.59,3.849
2018_4,NA,명일로13길,NA,NA,34.518,4.643
2018_4,NA,아차산로55길,NA,NA,37.271,2.544
2018_4,NA,아차산로51길,NA,NA,36.167,6.183
2018_4,NA,망원로2길,NA,NA,42.949,10.672
2018_4,NA,서울시립대로4길,NA,NA,36.715,5.606
2018_4,NA,봉천제일종합시장,NA,NA,53.411,6.528
2018_4,NA,신월로20길,NA,NA,24.053,5.295
2018_4,NA,쌍문역골목시장,NA,NA,41.652,10.846
2018_4,NA,논현로1길,NA,NA,25.886,5.619
2018_4,NA,종암로21길,NA,NA,54.658,4.898
2018_4,NA,양재 화물트럭터미널앞_2,NA,NA,36.86,9.603
2018_4,NA,미아사거리_1,NA,NA,36.295,7.791
2018_4,NA,삼양로41길,NA,NA,44.79,6.152
2018_4,NA,상원12길,NA,NA,31.094,5.663
2018_4,NA,공원로6가길,NA,NA,38.703,4.742
2018_4,NA,구로역,NA,NA,47.418,6.858
2018_4,NA,난계로21길,NA,NA,39.911,9.561
2018_4,NA,서달로14길,NA,NA,59.776,3.996
2018_4,NA,삼양로144길,NA,NA,45.022,6.477
2018_4,NA,우이천로32길,NA,NA,37.178,2.469
2018_4,NA,노해로60길,NA,NA,35.617,5.345
2018_4,NA,숭문길,NA,NA,26.149,7.505
2018_4,NA,도당로19길,NA,NA,28.978,5.437
2018_4,NA,도당로29길,NA,NA,37.143,6.195
2018_4,NA,통일로92길,NA,NA,38.51,3.342
2018_4,NA,성미산로32길,NA,NA,100.166,3.723
2018_4,NA,성미산로11길,NA,NA,48.965,6.223
2018_4,NA,연서로13길,NA,NA,48.233,3.441
2018_4,NA,도신로60길,NA,NA,34.475,7.168
2018_4,NA,도신로62길,NA,NA,33.461,4.854
2018_4,NA,응암로12길,NA,NA,30.418,7.238
2018_4,NA,진흥로1길,NA,NA,32.139,5.284
2018_4,NA,갈현로1길,NA,NA,28.769,4.102
2018_4,NA,신촌로28가길,NA,NA,76.351,4.374
2018_4,NA,흑석시장,NA,NA,35.843,4.593
2018_4,NA,능동로3길,NA,NA,33.895,4.974
2018_4,NA,영동교골목시장,NA,NA,29.216,6.05
2018_4,NA,대흥로28길,NA,NA,42.609,3.876
2018_4,NA,숭문8길,NA,NA,61.056,3.795
2018_4,NA,광성로6길,NA,NA,46.152,6.454
2018_4,NA,독막로32길,NA,NA,38.528,6.315
2018_4,NA,와우산로3길,NA,NA,50.041,10.917
2018_4,NA,약령시로17길,NA,NA,30.515,8.32
2018_4,NA,망원시장,NA,NA,31.19,12.65
2018_4,NA,월드컵로19길,NA,NA,63.903,7.439
2018_4,NA,답십리로23길,NA,NA,38.321,5.512
2018_4,NA,정릉시장,NA,NA,39.63,3.158
2018_4,NA,연서로34길,NA,NA,37.883,3.737
2018_4,NA,장군봉2길,NA,NA,51.377,5.83
2018_4,NA,도신로29길,NA,NA,19.267,6.78
2018_4,NA,중앙로51길,NA,NA,26.048,5.12
2018_4,NA,남부순환로58길,NA,NA,33.515,5.498
2018_4,NA,신월3동골목시장,NA,NA,48.129,2.664
2018_4,NA,신월로15길,NA,NA,29.102,4.743
2018_4,NA,오목로5길,NA,NA,23.018,3.468
2018_4,NA,신목로2길,NA,NA,31.079,5.985
2018_4,NA,남부순환로88길,NA,NA,50.132,8.143
2018_4,NA,중화제일시장,NA,NA,38.43,3.824
2018_4,NA,강남대로8길,NA,NA,27.133,6.784
2018_4,NA,구로동로8길,NA,NA,39.781,8.624
2018_4,NA,구로중앙로7길,NA,NA,36.41,4.517
2018_4,NA,영등포로80길,NA,NA,48.397,6.707
2018_4,NA,가마산로61길,NA,NA,29.514,7.617
2018_4,NA,봉은사로29길,NA,NA,63.086,17.316
2018_4,NA,북창동,NA,NA,116.781,5.603
2018_4,NA,시청역_1,NA,NA,281.155,10.218
2018_4,NA,도림로6길,NA,NA,43.384,5.953
2018_4,NA,청구로17길,NA,NA,26.265,4.209
2018_4,NA,퇴계로90길,NA,NA,32.015,6.183
2018_4,NA,조양시장,NA,NA,47.575,5.806
2018_4,NA,사당로23길,NA,NA,38.392,5.9
2018_4,NA,용산 전자상가_3,NA,NA,47.769,4.076
2018_4,NA,독산로40길,NA,NA,25.739,6.777
2018_4,NA,독산로50길,NA,NA,40.807,6.135
2018_4,NA,정릉로8길,NA,NA,36.916,4.818
2018_4,NA,방이시장,NA,NA,22.198,6.402
2018_4,NA,청룡8길,NA,NA,53.301,2.851
2018_4,NA,갈현로33길,NA,NA,39.802,6.232
2018_4,NA,연서로21길,NA,NA,32.276,5.364
2018_4,NA,연서로27길,NA,NA,45.804,5.97
2018_4,NA,서오릉로21길,NA,NA,31.044,2.298
2018_4,NA,양평로22라길,NA,NA,32.773,15.589
2018_4,NA,양평로28길,NA,NA,33.414,6.645
2018_4,NA,장터길,NA,NA,35.463,4.685
2018_4,NA,매봉길,NA,NA,29.277,9.59
2018_4,NA,한림말길,NA,NA,47.039,6.446
2018_4,NA,서울숲2길,NA,NA,53.815,10.867
2018_4,NA,송정4가길,NA,NA,30.079,4.509
2018_4,NA,송정12라길,NA,NA,21.737,7.043
2018_4,NA,성동용답상가시장,NA,NA,38.616,5.686
2018_4,NA,용답29길,NA,NA,33.771,2.763
2018_4,NA,상도로61길,NA,NA,53.641,2.947
2018_4,NA,신대방삼거리역,NA,NA,34.145,5.144
2018_4,NA,양녕로26길,NA,NA,33.262,6.455
2018_4,NA,서울 광진구 건대입구역_1,NA,NA,50.481,8.852
2018_4,NA,도봉로109길,NA,NA,37.962,7.033
2018_4,NA,신대방길,NA,NA,38.11,2.71
2018_4,NA,양화진길,NA,NA,56.5,8.453
2018_4,NA,서울시립대로29길,NA,NA,54.049,2.409
2018_4,NA,장군봉1길,NA,NA,56.365,7.757
2018_4,NA,통일로78길,NA,NA,54.113,6.009
2018_4,NA,통일로87길,NA,NA,45.237,5.299
2018_4,NA,서울 은평구 연신내역_2,NA,NA,61.082,3.202
2018_4,NA,낙성대역길,NA,NA,62.718,6.189
2018_4,NA,남부순환로248길,NA,NA,38.965,2.538
2018_4,NA,인헌길,NA,NA,38.792,5.276
2018_4,NA,도신로15길,NA,NA,32.866,6.355
2018_4,NA,장월로1길,NA,NA,44.381,3.646
2018_4,NA,강남골목시장,NA,NA,41.631,4.69
2018_4,NA,조원로18길,NA,NA,45.245,4.956
2018_4,NA,면목로21길,NA,NA,39.83,6.225
2018_4,NA,면목로33길,NA,NA,31.171,5.451
2018_4,NA,답십리로75길,NA,NA,31.139,3.701
2018_4,NA,겸재로29길,NA,NA,32.73,4.12
2018_4,NA,겸재로36길,NA,NA,37.134,4.555
2018_4,NA,겸재로54길,NA,NA,25.337,4.081
2018_4,NA,동호로11길,NA,NA,28.398,3.107
2018_4,NA,서달로10길,NA,NA,47.437,6.365
2018_4,NA,망우로73길,NA,NA,28.682,6.231
2018_4,NA,동일로18길,NA,NA,52.585,11.358
2018_4,NA,방학로5길,NA,NA,27.072,5.394
2018_4,NA,뱅뱅사거리_1,NA,NA,33.078,6.657
2018_4,NA,양재역,NA,NA,23.946,3.515
2018_4,NA,삼선교로10길,NA,NA,45.638,4.028
2018_4,NA,보문로13길,NA,NA,40.004,3.219
2018_4,NA,양재역_1,NA,NA,72.389,4.272
2018_4,NA,양재역_2,NA,NA,34.829,6.79
2018_4,NA,솔샘로6길,NA,NA,37.382,6.64
2018_4,NA,서울 은평구 연신내역_3,NA,NA,68.045,10.468
2018_4,NA,서울 관악구 서울대입구역_1,NA,NA,133.017,6.354
2018_4,NA,둘레9길,NA,NA,22.409,5.42
2018_4,NA,성덕정길,NA,NA,22.924,6.277
2018_4,NA,남구로시장,NA,NA,44.323,4.514
2018_4,NA,명동 남대문 북창동 다동 무교동 관광특구,NA,NA,514772.16,348.931
2018_4,NA,구로중앙로28길,NA,NA,36.691,5.281
2018_4,NA,구로동로7길,NA,NA,22.416,5.823
2018_4,NA,경인로47길,NA,NA,29.932,5.518
2018_4,NA,고척로52길,NA,NA,28.932,5.932
2018_4,NA,동대문시장_1,NA,NA,84.761,6.704
2018_4,NA,동대문역사문화공원역,NA,NA,94.631,4.023
2018_4,NA,다산로33길,NA,NA,38.367,4.026
2018_4,NA,다산로38길,NA,NA,39.569,3.279
2018_4,NA,다산로36길,NA,NA,34.782,5.573
2018_4,NA,난계로11길,NA,NA,36.763,4.869
2018_4,NA,서울 마포구 공덕역_2,NA,NA,81.638,7.276
2018_4,NA,태능시장,NA,NA,37.469,7.167
2018_4,NA,공릉로12가길,NA,NA,54.009,8.325
2018_4,NA,청파로47나길,NA,NA,39.185,5.858
2018_4,NA,청파로71길,NA,NA,28.54,5.565
2018_4,NA,동작대로35길,NA,NA,32.631,5.047
2018_4,NA,광나루로36길,NA,NA,36.277,5.304
2018_4,NA,서울 광진구 구의역,NA,NA,42.872,4.859
2018_4,NA,원효로19길,NA,NA,31.645,5.475
2018_4,NA,구의시장,NA,NA,190.884,10.396
2018_4,NA,선릉로18길,NA,NA,33.366,2.394
2018_4,NA,이촌로22길,NA,NA,32.197,7.187
2018_4,NA,개포로20길,NA,NA,27.315,3.843
2018_4,NA,바우뫼로39길,NA,NA,44.679,3.563
2018_4,NA,소담길,NA,NA,65.015,3.248
2018_4,NA,여의도 시범아파트앞,NA,NA,46.57,5.888
2018_4,NA,경인로77길,NA,NA,31.079,4.035
2018_4,NA,행당시장,NA,NA,36.708,2.104
2018_4,NA,왕십리로21길,NA,NA,40.351,4.307
2018_4,NA,금호산2길,NA,NA,42.695,8.26
2018_4,NA,금호산길,NA,NA,37.821,4.724
2018_4,NA,무수막길,NA,NA,29.37,5.645
2018_4,NA,송이로36길,NA,NA,32.021,6.8
2018_4,NA,증산로15길,NA,NA,30.737,4.44
2018_4,NA,증산로17길,NA,NA,41.81,4.678
2018_4,NA,증산로9길,NA,NA,29.809,3.173
2018_4,NA,증산서길,NA,NA,52.973,6.315
2018_4,NA,수색로18길,NA,NA,46.54,5.593
2018_4,NA,공항대로55길,NA,NA,48.617,10.902
2018_4,NA,공덕역,NA,NA,57.926,14.86
2018_4,NA,도봉로156길,NA,NA,43.462,5.313
2018_4,NA,원효로41길,NA,NA,44.767,6.202
2018_4,NA,남부순환로365길,NA,NA,33.931,5.976
2018_4,NA,자양로50길,NA,NA,28.543,2.023
2018_4,NA,천호대로17길,NA,NA,39.987,3.589
2018_4,NA,서울 동대문구 신설동역_1,NA,NA,44.516,3.665
2018_4,NA,성지3길,NA,NA,62.705,3.839
2018_4,NA,제기로5길,NA,NA,67.359,10.85
2018_4,NA,양화로1길,NA,NA,45.902,12.756
2018_4,NA,이태원로54길,NA,NA,40.539,4.656
2018_4,NA,한남오거리,NA,NA,57.693,12.203
2018_4,NA,도림로112길,NA,NA,33.878,5.444
2018_4,NA,인헌시장,NA,NA,34.861,1.875
2018_4,NA,화랑로32길,NA,NA,37.379,2.652
2018_4,NA,한천로76길,NA,NA,38.165,5.096
2018_4,NA,서울 강남구 학동역_3,NA,NA,72.514,9.984
2018_4,NA,망우로18가길,NA,NA,78.756,3.897
2018_4,NA,동일로100길,NA,NA,24.843,5.411
2018_4,NA,중랑천로10길,NA,NA,37.69,5.76
2018_4,NA,면목로56길,NA,NA,25.577,4.803
