Date,상권_코드_명,운영_영업_개월_평균,폐업_영업_개월_평균,서울_운영_영업_개월_평균,서울_폐업_영업_개월_평균,상권_변화_지표
2017_1,사당로29길,126,46,97,49,HL
2017_1,사당로26길,83,40,97,49,LL
2017_1,사당로23나길,106,52,97,49,HH
2017_1,사당로23길,124,57,97,49,HH
2017_1,사당로20길,109,47,97,49,HL
2017_1,사당로16길,106,49,97,49,HL
2017_1,사당로16가길,79,48,97,49,LL
2017_1,만양로8길,90,57,97,49,LH
2017_1,만양로14길,85,52,97,49,LH
2017_1,등용로14길,117,45,97,49,HL
2017_1,동작대로7길,89,50,97,49,LH
2017_1,동작대로35길,103,56,97,49,HH
2017_1,동작대로33길,93,48,97,49,LL
2017_1,동작대로29길,102,49,97,49,HL
2017_1,동작대로17길,97,45,97,49,HL
2017_1,대방동2길,89,46,97,49,LL
2017_1,대방동27길,96,48,97,49,LL
2017_1,노량진로6길,135,58,97,49,HH
2017_1,국사봉길,92,58,97,49,LH
2017_1,국사봉2길,86,45,97,49,LL
2017_1,국사봉1길,109,47,97,49,HL
2017_1,영신로9길,97,52,97,49,HH
2017_1,영등포로84길,96,52,97,49,LH
2017_1,영등포로80길,98,45,97,49,HL
2017_1,영등포로62길,98,51,97,49,HH
2017_1,영등포로35길,114,45,97,49,HL
2017_1,영등포로27길,134,41,97,49,HL
2017_1,영등포로25길,98,48,97,49,HL
2017_1,여의대방로61길,121,57,97,49,HH
2017_1,여의대방로43나길,88,57,97,49,LH
2017_1,여의대방로39길,125,47,97,49,HL
2017_1,여의대방로35길,120,59,97,49,HH
2017_1,양평로28길,115,69,97,49,HH
2017_1,양평로22라길,75,52,97,49,LH
2017_1,양평로19길,97,44,97,49,HL
2017_1,신길로60길,102,43,97,49,HL
2017_1,신길로42길,101,51,97,49,HH
2017_1,신길로42가길,127,68,97,49,HH
2017_1,신길로39길,93,54,97,49,LH
2017_1,신길로17길,98,44,97,49,HL
2017_1,선유서로28길,93,57,97,49,LH
2017_1,선유서로25길,92,50,97,49,LH
2017_1,선유서로24길,119,49,97,49,HL
2017_1,선유로55길,107,54,97,49,HH
2017_1,디지털로74길,129,52,97,49,HH
2017_1,디지털로57길,94,46,97,49,LL
2017_1,디지털로37길,70,45,97,49,LL
2017_1,도신로62길,115,54,97,49,HH
2017_1,도신로60길,118,51,97,49,HH
2017_1,도신로29길,110,48,97,49,HL
2017_1,도신로15길,89,53,97,49,LH
2017_1,도림천로21길,84,39,97,49,LL
2017_1,도림로63길,119,42,97,49,HL
2017_1,도림로147길,124,61,97,49,HH
2017_1,도림로112길,84,53,97,49,LH
2017_1,대림로8길,130,49,97,49,HL
2017_1,대림로7길,108,40,97,49,HL
2017_1,대림로44길,118,50,97,49,HH
2017_1,대림로34길,101,47,97,49,HL
2017_1,대림로31길,119,43,97,49,HL
2017_1,대림로29길,72,42,97,49,LL
2017_1,대림로22길,101,45,97,49,HL
2017_1,당산로46길,95,49,97,49,LL
2017_1,당산로38길,87,50,97,49,LH
2017_1,당산로37길,76,47,97,49,LL
2017_1,당산로31길,80,52,97,49,LH
2017_1,국회대로56길,139,56,97,49,HH
2017_1,경인로90길,81,47,97,49,LL
2017_1,경인로80길,90,75,97,49,LH
2017_1,경인로77길,120,53,97,49,HH
2017_1,가마산로61길,104,46,97,49,HL
2017_1,시흥대로94길,93,50,97,49,LH
2017_1,시흥대로84길,107,52,97,49,HH
2017_1,시흥대로68길,113,48,97,49,HL
2017_1,시흥대로63길,97,48,97,49,LL
2017_1,시흥대로62가길,98,47,97,49,HL
2017_1,시흥대로36길,107,57,97,49,HH
2017_1,시흥대로22길,121,63,97,49,HH
2017_1,시흥대로153길,99,46,97,49,HL
2017_1,시흥대로150길,95,46,97,49,LL
2017_1,시흥대로141길,99,47,97,49,HL
2017_1,시흥대로138길,99,44,97,49,HL
2017_1,시흥대로120길,85,45,97,49,LL
2017_1,벚꽃로56길,95,54,97,49,LH
2017_1,범안로17길,99,50,97,49,HH
2017_1,범안로11길,99,58,97,49,HH
2017_1,문성로5길,89,42,97,49,LL
2017_1,독산로85길,90,48,97,49,LL
2017_1,독산로78다길,113,50,97,49,HH
2017_1,독산로70길,94,53,97,49,LH
2017_1,독산로64길,102,52,97,49,HH
2017_1,독산로50길,86,51,97,49,LH
2017_1,독산로40길,90,45,97,49,LL
2017_1,독산로108길,118,45,97,49,HL
2017_1,남부순환로112길,93,42,97,49,LL
2017_1,금하로24길,98,48,97,49,HL
2017_1,금하로1길,108,55,97,49,HH
2017_1,금하로14길,106,42,97,49,HL
2017_1,가산로5길,100,47,97,49,HL
2017_1,가산로3길,112,49,97,49,HL
2017_1,중앙로1길,81,47,97,49,LL
2017_1,중앙로15길,92,49,97,49,LH
2017_1,우마길,97,61,97,49,LH
2017_1,오류로8길,98,50,97,49,HH
2017_1,신도림로13길,124,67,97,49,HH
2017_1,새말로18길,75,49,97,49,LL
2017_1,부일로1길,104,57,97,49,HH
2017_1,부일로15길,100,52,97,49,HH
2017_1,부일로11길,84,47,97,49,LL
2017_1,디지털로32길,86,51,97,49,LH
2017_1,디지털로32가길,59,50,97,49,LH
2017_1,디지털로27길,90,51,97,49,LH
2017_1,도림로6길,100,52,97,49,HH
2017_1,도림로12길,107,44,97,49,HL
2017_1,남부순환로97길,95,48,97,49,LL
2017_1,구로중앙로8길,102,43,97,49,HL
2017_1,구로중앙로7길,103,52,97,49,HH
2017_1,구로중앙로42길,101,51,97,49,HH
2017_1,구로중앙로34길,119,49,97,49,HL
2017_1,구로중앙로28길,87,50,97,49,LH
2017_1,구로중앙로19길,106,45,97,49,HL
2017_1,구로동로8길,108,46,97,49,HL
2017_1,구로동로7길,101,45,97,49,HL
2017_1,구로동로42길,93,41,97,49,LL
2017_1,구로동로41길,118,48,97,49,HL
2017_1,구로동로38길,109,50,97,49,HH
2017_1,구로동로28길,89,42,97,49,LL
2017_1,구로동로15길,92,45,97,49,LL
2017_1,공원로6가길,97,53,97,49,LH
2017_1,고척로52길,100,43,97,49,HL
2017_1,고척로27다길,82,58,97,49,LH
2017_1,고척로27길,92,49,97,49,LH
2017_1,고척로21나길,92,52,97,49,LH
2017_1,경인로47길,96,52,97,49,LH
2017_1,경인로35길,109,43,97,49,HL
2017_1,경인로31길,97,42,97,49,HL
2017_1,경인로15길,107,51,97,49,HH
2017_1,개봉로3길,107,44,97,49,HL
2017_1,개봉로2길,99,49,97,49,HL
2017_1,개봉로23가길,103,54,97,49,HH
2017_1,개봉로20길,111,50,97,49,HH
2017_1,개봉로1길,108,48,97,49,HL
2017_1,개봉로17다길,123,56,97,49,HH
2017_1,개봉로17길,86,47,97,49,LL
2017_1,개봉로11길,92,49,97,49,LH
2017_1,화곡로64길,90,48,97,49,LL
2017_1,화곡로59길,74,52,97,49,LH
2017_1,화곡로44나길,86,44,97,49,LL
2017_1,화곡로31길,93,47,97,49,LL
2017_1,화곡로20길,92,46,97,49,LL
2017_1,화곡로13길,81,46,97,49,LL
2017_1,초원로16길,99,55,97,49,HH
2017_1,초록마을로8길,114,53,97,49,HH
2017_1,초록마을로3길,112,53,97,49,HH
2017_1,월정로20길,113,45,97,49,HL
2017_1,우장산로6길,80,51,97,49,LH
2017_1,양천로73가길,105,52,97,49,HH
2017_1,양천로71길,92,51,97,49,LH
2017_1,양천로49길,104,52,97,49,HH
2017_1,양천로26길,90,46,97,49,LL
2017_1,양천로24길,78,46,97,49,LL
2017_1,양천로24가길,106,47,97,49,HL
2017_1,양천로14길,78,46,97,49,LL
2017_1,방화대로6라길,81,45,97,49,LL
2017_1,방화대로21길,103,50,97,49,HH
2017_1,등촌로5길,96,45,97,49,LL
2017_1,등촌로55길,83,40,97,49,LL
2017_1,등촌로51길,100,52,97,49,HH
2017_1,등촌로39길,93,43,97,49,LL
2017_1,등촌로13길,65,44,97,49,LL
2017_1,남부순환로11길,84,38,97,49,LL
2017_1,까치산로4길,101,44,97,49,HL
2017_1,국회대로7길,100,42,97,49,HL
2017_1,공항대로8길,91,42,97,49,LL
2017_1,공항대로61길,75,50,97,49,LH
2017_1,공항대로59다길,104,50,97,49,HH
2017_1,공항대로59길,84,51,97,49,LH
2017_1,공항대로55길,91,50,97,49,LH
2017_1,공항대로42길,81,46,97,49,LL
2017_1,공항대로38길,87,50,97,49,LH
2017_1,곰달래로60길,89,46,97,49,LL
2017_1,곰달래로53길,94,51,97,49,LH
2017_1,곰달래로47길,83,41,97,49,LL
2017_1,곰달래로31길,83,48,97,49,LL
2017_1,곰달래로25길,80,42,97,49,LL
2017_1,개화동로25길,134,56,97,49,HH
2017_1,개화동로23길,130,50,97,49,HH
2017_1,강서로8길,83,45,97,49,LL
2017_1,강서로5라길,101,46,97,49,HL
2017_1,강서로5나길,83,46,97,49,LL
2017_1,강서로5가길,98,49,97,49,HL
2017_1,강서로47라길,74,49,97,49,LL
2017_1,강서로47길,75,46,97,49,LL
2017_1,강서로45다길,74,44,97,49,LL
2017_1,강서로45길,76,47,97,49,LL
2017_1,강서로35길,91,46,97,49,LL
2017_1,강서로29길,74,43,97,49,LL
2017_1,강서로18길,82,45,97,49,LL
2017_1,강서로17가길,99,48,97,49,HL
2017_1,강서로15길,100,41,97,49,HL
2017_1,가로공원로80길,92,47,97,49,LL
2017_1,가로공원로76가길,101,47,97,49,HL
2017_1,화곡로4길,98,57,97,49,HH
2017_1,화곡로3길,106,45,97,49,HL
2017_1,지양로7길,97,40,97,49,HL
2017_1,중앙로55길,117,54,97,49,HH
2017_1,중앙로51길,103,46,97,49,HL
2017_1,중앙로47길,112,49,97,49,HL
2017_1,중앙로45길,123,50,97,49,HH
2017_1,중앙로36길,116,43,97,49,HL
2017_1,중앙로32길,87,44,97,49,LL
2017_1,중앙로25길,106,52,97,49,HH
2017_1,은행정로7길,90,43,97,49,LL
2017_1,은행정로5길,98,49,97,49,HL
2017_1,오목로5길,95,47,97,49,LL
2017_1,오목로3길,81,56,97,49,LH
2017_1,오목로30길,106,47,97,49,HL
2017_1,오목로23길,104,46,97,49,HL
2017_1,신월로20길,133,65,97,49,HH
2017_1,신월로15길,96,50,97,49,LH
2017_1,신목로6길,91,47,97,49,LL
2017_1,신목로5길,81,48,97,49,LL
2017_1,신목로2길,101,47,97,49,HL
2017_1,목동중앙서로8가길,95,44,97,49,LL
2017_1,목동중앙서로7길,91,43,97,49,LL
2017_1,목동중앙북로8길,91,41,97,49,LL
2017_1,목동중앙북로16길,73,51,97,49,LH
2017_1,목동중앙본로7길,88,53,97,49,LH
2017_1,목동중앙로3길,84,42,97,49,LL
2017_1,목동중앙로13나길,100,49,97,49,HL
2017_1,목동중앙남로3가길,90,44,97,49,LL
2017_1,목동로9길,76,42,97,49,LL
2017_1,목동로19길,92,43,97,49,LL
2017_1,목동동로8길,88,46,97,49,LL
2017_1,목동동로12길,86,45,97,49,LL
2017_1,목동남로4길,86,48,97,49,LL
2017_1,남부순환로88길,78,48,97,49,LL
2017_1,남부순환로79길,121,62,97,49,HH
2017_1,남부순환로70길,97,50,97,49,LH
2017_1,남부순환로58길,78,54,97,49,LH
2017_1,남부순환로40길,112,50,97,49,HH
2017_1,남부순환로33길,84,52,97,49,LH
2017_1,곰달래로5길,106,47,97,49,HL
2017_1,곰달래로3길,98,44,97,49,HL
2017_1,곰달래로2길,97,44,97,49,HL
2017_1,곰달래로10길,105,44,97,49,HL
2017_1,가로공원로58길,115,44,97,49,HL
2017_1,효창원로93길,111,56,97,49,HH
2017_1,토정로37길,63,55,97,49,LH
2017_1,월드컵로8길,82,47,97,49,LL
2017_1,월드컵로7길,84,41,97,49,LL
2017_1,월드컵로36길,81,53,97,49,LH
2017_1,월드컵로25길,87,46,97,49,LL
2017_1,월드컵로19길,81,47,97,49,LL
2017_1,월드컵로16길,84,46,97,49,LL
2017_1,월드컵로11길,90,48,97,49,LL
2017_1,월드컵로10길,58,43,97,49,LL
2017_1,와우산로3길,70,51,97,49,LH
2017_1,와우산로29길,54,41,97,49,LL
2017_1,와우산로29가길,51,44,97,49,LL
2017_1,양화진길,72,45,97,49,LL
2017_1,양화로1길,66,50,97,49,LH
2017_1,양화로11길,72,47,97,49,LL
2017_1,신촌로30길,112,52,97,49,HH
2017_1,신촌로28가길,125,77,97,49,HH
2017_1,신촌로12길,80,45,97,49,LL
2017_1,숭문길,101,54,97,49,HH
2017_1,숭문8길,128,58,97,49,HH
2017_1,성지3길,60,45,97,49,LL
2017_1,성산로4길,80,43,97,49,LL
2017_1,성미산로32길,45,35,97,49,LL
2017_1,성미산로1길,107,44,97,49,HL
2017_1,성미산로11길,84,46,97,49,LL
2017_1,백범로16길,97,50,97,49,HH
2017_1,방울내로9안길,90,46,97,49,LL
2017_1,모래내로7길,95,52,97,49,LH
2017_1,매봉산로2길,63,53,97,49,LH
2017_1,망원로2길,69,46,97,49,LL
2017_1,망원로11길,81,42,97,49,LL
2017_1,만리재옛길,112,52,97,49,HH
2017_1,마포대로4길,103,48,97,49,HL
2017_1,마포대로20길,108,55,97,49,HH
2017_1,마포대로12길,88,44,97,49,LL
2017_1,동교로38길,35,48,97,49,LL
2017_1,동교로27길,70,46,97,49,LL
2017_1,동교로25길,57,52,97,49,LH
2017_1,동교로19길,89,46,97,49,LL
2017_1,동교로17길,78,43,97,49,LL
2017_1,독막로8길,73,48,97,49,LL
2017_1,독막로32길,112,62,97,49,HH
2017_1,독막로22길,106,55,97,49,HH
2017_1,도화길,87,58,97,49,LH
2017_1,도화4길,105,49,97,49,HL
2017_1,대흥로28길,117,50,97,49,HH
2017_1,대흥로21길,111,55,97,49,HH
2017_1,광성로6길,93,56,97,49,LH
2017_1,홍제내길,92,58,97,49,LH
2017_1,홍연길,96,71,97,49,LH
2017_1,통일로39길,118,50,97,49,HH
2017_1,통일로37길,107,55,97,49,HH
2017_1,통일로11길,146,62,97,49,HH
2017_1,충정로6길,109,56,97,49,HH
2017_1,충정로4길,80,59,97,49,LH
2017_1,증가로6길,123,50,97,49,HH
2017_1,증가로23나길,103,54,97,49,HH
2017_1,증가로20가길,114,56,97,49,HH
2017_1,증가로10길,88,46,97,49,LL
2017_1,응암로1길,99,50,97,49,HH
2017_1,연희로10길,93,58,97,49,LH
2017_1,신촌로37길,167,77,97,49,HH
2017_1,수색로8길,101,50,97,49,HH
2017_1,세무서길,101,54,97,49,HH
2017_1,세무서2길,110,52,97,49,HH
2017_1,세검정로1길,128,60,97,49,HH
2017_1,북아현로4길,118,58,97,49,HH
2017_1,모래내로15길,92,55,97,49,LH
2017_1,명지대길,77,45,97,49,LL
2017_1,독립문로8길,89,61,97,49,LH
2017_1,가재울로6길,107,58,97,49,HH
2017_1,통일로92길,100,60,97,49,HH
2017_1,통일로87길,104,50,97,49,HH
2017_1,통일로78길,83,38,97,49,LL
2017_1,통일로69길,84,44,97,49,LL
2017_1,진흥로1길,84,43,97,49,LL
2017_1,진흥로12길,93,59,97,49,LH
2017_1,증산서길,127,56,97,49,HH
2017_1,증산로9길,97,49,97,49,HL
2017_1,증산로5길,107,46,97,49,HL
2017_1,증산로21길,96,48,97,49,LL
2017_1,증산로17길,103,56,97,49,HH
2017_1,증산로15길,102,45,97,49,HL
2017_1,증산로13길,108,55,97,49,HH
2017_1,응암로34길,118,54,97,49,HH
2017_1,응암로22길,96,51,97,49,LH
2017_1,응암로14길,118,48,97,49,HL
2017_1,응암로13길,105,50,97,49,HH
2017_1,응암로12길,97,46,97,49,HL
2017_1,은평로8길,84,44,97,49,LL
2017_1,은평로3길,77,47,97,49,LL
2017_1,은평로20길,118,57,97,49,HH
2017_1,은평로13길,97,49,97,49,LL
2017_1,은평로10길,116,54,97,49,HH
2017_1,연서로5길,84,48,97,49,LL
2017_1,연서로41길,71,59,97,49,LH
2017_1,연서로3길,83,48,97,49,LL
2017_1,연서로34길,106,55,97,49,HH
2017_1,연서로33길,93,57,97,49,LH
2017_1,연서로29길,91,44,97,49,LL
2017_1,연서로28길,87,48,97,49,LL
2017_1,연서로27길,84,49,97,49,LL
2017_1,연서로21길,82,44,97,49,LL
2017_1,연서로17길,80,53,97,49,LH
2017_1,연서로16길,96,47,97,49,LL
2017_1,연서로13길,87,41,97,49,LL
2017_1,연서로11길,90,50,97,49,LH
2017_1,역말로9길,87,53,97,49,LH
2017_1,수색로18길,129,55,97,49,HH
2017_1,서오릉로8길,85,48,97,49,LL
2017_1,서오릉로21길,99,51,97,49,HH
2017_1,불광천길,103,50,97,49,HH
2017_1,갈현로7길,85,51,97,49,LH
2017_1,갈현로41길,115,57,97,49,HH
2017_1,갈현로33길,82,41,97,49,LL
2017_1,갈현로1길,104,45,97,49,HL
2017_1,가좌로7길,90,54,97,49,LH
2017_1,한글비석로44길,103,53,97,49,HH
2017_1,한글비석로24길,87,45,97,49,LL
2017_1,한글비석로22길,81,44,97,49,LL
2017_1,석계로1길,93,53,97,49,LH
2017_1,상계로9가길,100,40,97,49,HL
2017_1,상계로1길,83,42,97,49,LL
2017_1,상계로12길,85,45,97,49,LL
2017_1,동일로242길,81,48,97,49,LL
2017_1,동일로192길,83,53,97,49,LH
2017_1,동일로173가길,104,47,97,49,HL
2017_1,공릉로58길,99,46,97,49,HL
2017_1,해등로16길,69,44,97,49,LL
2017_1,우이천로4다길,95,53,97,49,LH
2017_1,우이천로32길,98,46,97,49,HL
2017_1,시루봉로23길,114,49,97,49,HH
2017_1,삼양로144길,84,43,97,49,LL
2017_1,방학로6가길,97,46,97,49,HL
2017_1,방학로5길,85,46,97,49,LL
2017_1,방학로15길,88,49,97,49,LL
2017_1,방학로10길,93,45,97,49,LL
2017_1,도봉산길,87,55,97,49,LH
2017_1,도봉산4길,84,46,97,49,LL
2017_1,도봉로181길,106,51,97,49,HH
2017_1,도봉로169나길,100,48,97,49,HL
2017_1,도봉로156길,90,53,97,49,LH
2017_1,도봉로152가길,83,49,97,49,LH
2017_1,도봉로147길,79,44,97,49,LL
2017_1,도봉로143길,110,46,97,49,HL
2017_1,도봉로114길,85,46,97,49,LL
2017_1,도봉로109길,75,48,97,49,LL
2017_1,도당로29길,90,46,97,49,LL
2017_1,도당로19길,91,46,97,49,LL
2017_1,도당로13바길,93,46,97,49,LL
2017_1,도당로13가길,82,45,97,49,LL
2017_1,덕릉로60길,87,43,97,49,LL
2017_1,노해로63다길,81,38,97,49,LL
2017_1,노해로60길,99,48,97,49,HL
2017_1,한천로140길,87,40,97,49,LL
2017_1,한천로139가길,81,36,97,49,LL
2017_1,한천로132길,99,44,97,49,HL
2017_1,한천로130길,88,44,97,49,LL
2017_1,한천로124나길,77,51,97,49,LH
2017_1,한천로109길,93,48,97,49,LL
2017_1,인수봉로79길,95,51,97,49,LH
2017_1,인수봉로72길,100,46,97,49,HL
2017_1,인수봉로56길,93,47,97,49,LL
2017_1,오패산로67길,81,38,97,49,LL
2017_1,오패산로52길,106,50,97,49,HH
2017_1,오패산로30길,76,47,97,49,LL
2017_1,수유로12길,89,41,97,49,LL
2017_1,솔샘로65길,105,53,97,49,HH
2017_1,솔매로50길,98,49,97,49,HH
2017_1,솔매로45길,93,46,97,49,LL
2017_1,솔매로41길,92,42,97,49,LL
2017_1,삼양로93길,89,58,97,49,LH
2017_1,삼양로77길,80,56,97,49,LH
2017_1,삼양로54길,114,56,97,49,HH
2017_1,삼양로41길,124,49,97,49,HL
2017_1,삼양로27길,70,42,97,49,LL
2017_1,삼양로24길,96,53,97,49,LH
2017_1,삼양로20길,101,47,97,49,HL
2017_1,삼각산로28길,88,40,97,49,LL
2017_1,도봉로99길,69,44,97,49,LL
2017_1,도봉로8길,79,51,97,49,LH
2017_1,도봉로76길,92,44,97,49,LL
2017_1,도봉로67길,95,43,97,49,LL
2017_1,도봉로45길,84,49,97,49,LL
2017_1,도봉로18길,118,55,97,49,HH
2017_1,도봉로13길,98,45,97,49,HL
2017_1,덕릉로41길,93,39,97,49,LL
2017_1,덕릉로40길,99,49,97,49,HL
2017_1,노해로33길,104,50,97,49,HH
2017_1,노해로23길,89,43,97,49,LL
2017_1,노해로17길,101,42,97,49,HL
2017_1,화랑로40길,92,46,97,49,LL
2017_1,화랑로32길,90,52,97,49,LH
2017_1,화랑로1길,115,51,97,49,HH
2017_1,화랑로19길,111,65,97,49,HH
2017_1,화랑로14길,88,52,97,49,LH
2017_1,화랑로13길,101,51,97,49,HH
2017_1,한천로76길,97,42,97,49,LL
2017_1,한천로101가길,126,63,97,49,HH
2017_1,창경궁로43길,58,43,97,49,LL
2017_1,지봉로20길,97,52,97,49,HH
2017_1,종암로5길,117,63,97,49,HH
2017_1,종암로24가길,111,57,97,49,HH
2017_1,종암로21길,96,54,97,49,LH
2017_1,종암로19길,96,52,97,49,LH
2017_1,종암로16길,119,55,97,49,HH
2017_1,정릉로8길,101,64,97,49,HH
2017_1,정릉로27길,109,65,97,49,HH
2017_1,정릉로26길,114,61,97,49,HH
2017_1,장위로50길,133,53,97,49,HH
2017_1,장월로1길,91,49,97,49,LL
2017_1,인촌로6길,84,45,97,49,LL
2017_1,인촌로5길,82,52,97,49,LH
2017_1,인촌로24길,91,54,97,49,LH
2017_1,개운사길,85,49,97,49,LL
2017_1,인촌로1길,69,43,97,49,LL
2017_1,인촌로17가길,92,63,97,49,LH
2017_1,오패산로4길,87,51,97,49,LH
2017_1,오패산로3길,115,53,97,49,HH
2017_1,오패산로19길,117,52,97,49,HH
2017_1,안암로5길,96,52,97,49,LH
2017_1,아리랑로4길,88,51,97,49,LH
2017_1,솔샘로6길,105,60,97,49,HH
2017_1,성북로8길,88,59,97,49,LH
2017_1,삼양로8길,80,51,97,49,LH
2017_1,삼선교로16가길,88,51,97,49,LH
2017_1,삼선교로10다길,65,46,97,49,LL
2017_1,삼선교로10길,91,52,97,49,LH
2017_1,보문로32길,72,44,97,49,LL
2017_1,보문로31길,109,49,97,49,HL
2017_1,보문로26길,114,40,97,49,HL
2017_1,보문로13길,109,50,97,49,HH
2017_1,보국문로16길,105,55,97,49,HH
2017_1,동소문로6길,113,73,97,49,HH
2017_1,동소문로2길,110,64,97,49,HH
2017_1,동소문로26가길,94,45,97,49,LL
2017_1,동소문로15길,92,50,97,49,LH
2017_1,동소문로13길,84,55,97,49,LH
2017_1,돌곶이로8길,127,61,97,49,HH
2017_1,돌곶이로41길,109,62,97,49,HH
2017_1,돌곶이로28길,130,45,97,49,HL
2017_1,돌곶이로27길,119,45,97,49,HL
2017_1,돌곶이로22길,114,57,97,49,HH
2017_1,돌곶이로14길,107,43,97,49,HL
2017_1,길음로7길,145,56,97,49,HH
2017_1,중랑천로10길,98,42,97,49,HL
2017_1,용마산로94길,90,41,97,49,LL
2017_1,용마산로118길,114,45,97,49,HL
2017_1,용마산로112길,99,48,97,49,HL
2017_1,용마산로100길,90,46,97,49,LL
2017_1,신내로7가길,78,52,97,49,LH
2017_1,사가정로54길,114,55,97,49,HH
2017_1,사가정로42길,106,43,97,49,HL
2017_1,봉화산로56길,91,44,97,49,LL
2017_1,봉화산로4길,91,46,97,49,LL
2017_1,봉화산로30길,105,59,97,49,HH
2017_1,봉우재로33길,102,48,97,49,HL
2017_1,면목로78길,103,43,97,49,HL
2017_1,면목로56길,98,43,97,49,HL
2017_1,면목로55길,98,47,97,49,HL
2017_1,면목로49길,87,49,97,49,LL
2017_1,면목로48길,95,44,97,49,LL
2017_1,면목로45길,86,48,97,49,LL
2017_1,면목로33길,101,45,97,49,HL
2017_1,면목로21길,97,50,97,49,HH
2017_1,망우로73길,92,47,97,49,LL
2017_1,망우로68길,91,44,97,49,LL
2017_1,동일로163길,84,48,97,49,LL
2017_1,동일로157길,99,49,97,49,HH
2017_1,동일로149길,80,51,97,49,LH
2017_1,동일로140길,107,56,97,49,HH
2017_1,동일로139길,110,47,97,49,HL
2017_1,동일로139가길,101,44,97,49,HL
2017_1,동일로130길,91,48,97,49,LL
2017_1,동일로123길,112,49,97,49,HL
2017_1,동일로112길,101,47,97,49,HL
2017_1,동일로101길,100,43,97,49,HL
2017_1,동일로100길,115,48,97,49,HL
2017_1,답십리로75길,90,56,97,49,LH
2017_1,공릉로2길,86,53,97,49,LH
2017_1,공릉로12가길,62,51,97,49,LH
2017_1,겸재로54길,85,49,97,49,LL
2017_1,겸재로36길,71,47,97,49,LL
2017_1,겸재로29길,111,53,97,49,HH
2017_1,휘경로3길,101,55,97,49,HH
2017_1,휘경로2길,100,50,97,49,HH
2017_1,휘경로23길,131,73,97,49,HH
2017_1,휘경로14길,104,51,97,49,HH
2017_1,한천로46길,93,43,97,49,LL
2017_1,한천로40길,109,50,97,49,HH
2017_1,한천로33길,106,48,97,49,HL
2017_1,한천로14길,94,43,97,49,LL
2017_1,천호대로97길,129,53,97,49,HH
2017_1,천호대로77길,112,41,97,49,HL
