Date,상권_코드_명,집객시설_수,상권_구분
2017_4,삼양로20길,1,A
2017_3,삼양로20길,1,A
2017_2,삼양로20길,1,A
2017_1,삼양로20길,1,A
2017_4,삼각산로28길,2,A
2017_3,삼각산로28길,2,A
2017_2,삼각산로28길,2,A
2017_1,삼각산로28길,2,A
2017_4,도봉로99길,1,A
2017_3,도봉로99길,1,A
2017_2,도봉로99길,1,A
2017_1,도봉로99길,1,A
2017_4,도봉로8길,3,A
2017_3,도봉로8길,3,A
2017_2,도봉로8길,3,A
2017_1,도봉로8길,3,A
2017_4,도봉로76길,18,A
2017_3,도봉로76길,18,A
2017_2,도봉로76길,18,A
2017_1,도봉로76길,18,A
2017_4,도봉로67길,18,A
2017_3,도봉로67길,18,A
2017_2,도봉로67길,18,A
2017_1,도봉로67길,18,A
2017_4,도봉로45길,13,A
2017_3,도봉로45길,13,A
2017_2,도봉로45길,13,A
2017_1,도봉로45길,13,A
2017_4,도봉로18길,2,A
2017_3,도봉로18길,2,A
2017_2,도봉로18길,2,A
2017_1,도봉로18길,2,A
2017_4,덕릉로41길,4,A
2017_3,덕릉로41길,4,A
2017_2,덕릉로41길,4,A
2017_1,덕릉로41길,4,A
2017_4,덕릉로40길,11,A
2017_3,덕릉로40길,11,A
2017_2,덕릉로40길,11,A
2017_1,덕릉로40길,11,A
2017_4,노해로23길,7,A
2017_3,노해로23길,7,A
2017_2,노해로23길,7,A
2017_1,노해로23길,7,A
2017_4,노해로17길,8,A
2017_3,노해로17길,8,A
2017_2,노해로17길,8,A
2017_1,노해로17길,8,A
2017_4,화랑로40길,8,A
2017_3,화랑로40길,8,A
2017_2,화랑로40길,8,A
2017_1,화랑로40길,8,A
2017_4,화랑로32길,5,A
2017_3,화랑로32길,5,A
2017_2,화랑로32길,5,A
2017_1,화랑로32길,5,A
2017_4,화랑로1길,8,A
2017_3,화랑로1길,8,A
2017_2,화랑로1길,8,A
2017_1,화랑로1길,8,A
2017_4,화랑로19길,5,A
2017_3,화랑로19길,5,A
2017_2,화랑로19길,5,A
2017_1,화랑로19길,5,A
2017_4,화랑로14길,5,A
2017_3,화랑로14길,5,A
2017_2,화랑로14길,5,A
2017_1,화랑로14길,5,A
2017_4,화랑로13길,6,A
2017_3,화랑로13길,6,A
2017_2,화랑로13길,6,A
2017_1,화랑로13길,6,A
2017_4,한천로76길,11,A
2017_3,한천로76길,11,A
2017_2,한천로76길,11,A
2017_1,한천로76길,11,A
2017_4,한천로101가길,3,A
2017_3,한천로101가길,3,A
2017_2,한천로101가길,3,A
2017_1,한천로101가길,3,A
2017_4,창경궁로43길,13,A
2017_3,창경궁로43길,13,A
2017_2,창경궁로43길,13,A
2017_1,창경궁로43길,13,A
2017_4,지봉로20길,11,A
2017_3,지봉로20길,11,A
2017_2,지봉로20길,11,A
2017_1,지봉로20길,11,A
2017_4,종암로5길,4,A
2017_3,종암로5길,4,A
2017_2,종암로5길,4,A
2017_1,종암로5길,4,A
2017_4,종암로24가길,7,A
2017_3,종암로24가길,7,A
2017_2,종암로24가길,7,A
2017_1,종암로24가길,7,A
2017_4,종암로21길,10,A
2017_3,종암로21길,10,A
2017_2,종암로21길,10,A
2017_1,종암로21길,10,A
2017_4,종암로19길,25,A
2017_3,종암로19길,25,A
2017_2,종암로19길,25,A
2017_1,종암로19길,25,A
2017_4,종암로16길,5,A
2017_3,종암로16길,5,A
2017_2,종암로16길,5,A
2017_1,종암로16길,5,A
2017_4,정릉로8길,6,A
2017_3,정릉로8길,6,A
2017_2,정릉로8길,6,A
2017_1,정릉로8길,6,A
2017_4,정릉로27길,7,A
2017_3,정릉로27길,7,A
2017_2,정릉로27길,7,A
2017_1,정릉로27길,7,A
2017_4,정릉로26길,9,A
2017_3,정릉로26길,9,A
2017_2,정릉로26길,9,A
2017_1,정릉로26길,9,A
2017_4,장위로50길,10,A
2017_3,장위로50길,10,A
2017_2,장위로50길,10,A
2017_1,장위로50길,10,A
2017_4,장월로1길,7,A
2017_3,장월로1길,7,A
2017_2,장월로1길,7,A
2017_1,장월로1길,7,A
2017_4,인촌로6길,11,A
2017_3,인촌로6길,11,A
2017_2,인촌로6길,11,A
2017_1,인촌로6길,11,A
2017_4,인촌로5길,6,A
2017_3,인촌로5길,6,A
2017_2,인촌로5길,6,A
2017_1,인촌로5길,6,A
2017_4,인촌로24길,6,A
2017_3,인촌로24길,6,A
2017_2,인촌로24길,6,A
2017_1,인촌로24길,6,A
2017_4,개운사길,2,A
2017_3,개운사길,2,A
2017_2,개운사길,2,A
2017_1,개운사길,2,A
2017_4,인촌로1길,12,A
2017_3,인촌로1길,12,A
2017_2,인촌로1길,12,A
2017_1,인촌로1길,12,A
2017_4,인촌로17가길,5,A
2017_3,인촌로17가길,5,A
2017_2,인촌로17가길,5,A
2017_1,인촌로17가길,5,A
2017_4,오패산로4길,22,A
2017_3,오패산로4길,22,A
2017_2,오패산로4길,22,A
2017_1,오패산로4길,22,A
2017_4,오패산로3길,1,A
2017_3,오패산로3길,1,A
2017_2,오패산로3길,1,A
2017_1,오패산로3길,1,A
2017_4,오패산로19길,11,A
2017_3,오패산로19길,11,A
2017_2,오패산로19길,11,A
2017_1,오패산로19길,11,A
2017_4,안암로5길,4,A
2017_3,안암로5길,4,A
2017_2,안암로5길,4,A
2017_1,안암로5길,4,A
2017_4,아리랑로4길,19,A
2017_3,아리랑로4길,19,A
2017_2,아리랑로4길,19,A
2017_1,아리랑로4길,19,A
2017_4,솔샘로6길,2,A
2017_3,솔샘로6길,2,A
2017_2,솔샘로6길,2,A
2017_1,솔샘로6길,2,A
2017_4,성북로8길,8,A
2017_3,성북로8길,8,A
2017_2,성북로8길,8,A
2017_1,성북로8길,8,A
2017_4,삼양로8길,7,A
2017_3,삼양로8길,7,A
2017_2,삼양로8길,7,A
2017_1,삼양로8길,7,A
2017_4,삼선교로16가길,4,A
2017_3,삼선교로16가길,4,A
2017_2,삼선교로16가길,4,A
2017_1,삼선교로16가길,4,A
2017_4,삼선교로10길,11,A
2017_3,삼선교로10길,11,A
2017_2,삼선교로10길,11,A
2017_1,삼선교로10길,11,A
2017_4,보문로32길,1,A
2017_3,보문로32길,1,A
2017_2,보문로32길,1,A
2017_1,보문로32길,1,A
2017_4,보문로31길,10,A
2017_3,보문로31길,10,A
2017_2,보문로31길,10,A
2017_1,보문로31길,10,A
2017_4,보문로26길,1,A
2017_3,보문로26길,1,A
2017_2,보문로26길,1,A
2017_1,보문로26길,1,A
2017_4,보문로13길,4,A
2017_3,보문로13길,4,A
2017_2,보문로13길,4,A
2017_1,보문로13길,4,A
2017_4,보국문로16길,15,A
2017_3,보국문로16길,15,A
2017_2,보국문로16길,15,A
2017_1,보국문로16길,15,A
2017_4,동소문로6길,13,A
2017_3,동소문로6길,13,A
2017_2,동소문로6길,13,A
2017_1,동소문로6길,13,A
2017_4,동소문로2길,16,A
2017_3,동소문로2길,16,A
2017_2,동소문로2길,16,A
2017_1,동소문로2길,16,A
2017_4,동소문로26가길,12,A
2017_3,동소문로26가길,12,A
2017_2,동소문로26가길,12,A
2017_1,동소문로26가길,12,A
2017_4,동소문로15길,10,A
2017_3,동소문로15길,10,A
2017_2,동소문로15길,10,A
2017_1,동소문로15길,10,A
2017_4,동소문로13길,6,A
2017_3,동소문로13길,6,A
2017_2,동소문로13길,6,A
2017_1,동소문로13길,6,A
2017_4,돌곶이로8길,4,A
2017_3,돌곶이로8길,4,A
2017_2,돌곶이로8길,4,A
2017_1,돌곶이로8길,4,A
2017_4,돌곶이로41길,5,A
2017_3,돌곶이로41길,5,A
2017_2,돌곶이로41길,5,A
2017_1,돌곶이로41길,5,A
2017_4,돌곶이로28길,10,A
2017_3,돌곶이로28길,10,A
2017_2,돌곶이로28길,10,A
2017_1,돌곶이로28길,10,A
2017_4,돌곶이로27길,7,A
2017_3,돌곶이로27길,7,A
2017_2,돌곶이로27길,7,A
2017_1,돌곶이로27길,7,A
2017_4,돌곶이로22길,3,A
2017_3,돌곶이로22길,3,A
2017_2,돌곶이로22길,3,A
2017_1,돌곶이로22길,3,A
2017_4,돌곶이로14길,1,A
2017_3,돌곶이로14길,1,A
2017_2,돌곶이로14길,1,A
2017_1,돌곶이로14길,1,A
2017_4,길음로7길,16,A
2017_3,길음로7길,16,A
2017_2,길음로7길,16,A
2017_1,길음로7길,16,A
2017_4,중랑천로10길,8,A
2017_3,중랑천로10길,8,A
2017_2,중랑천로10길,8,A
2017_1,중랑천로10길,8,A
2017_4,용마산로94길,5,A
2017_3,용마산로94길,5,A
2017_2,용마산로94길,5,A
2017_1,용마산로94길,5,A
2017_4,용마산로118길,20,A
2017_3,용마산로118길,20,A
2017_2,용마산로118길,20,A
2017_1,용마산로118길,20,A
2017_4,용마산로112길,9,A
2017_3,용마산로112길,9,A
2017_2,용마산로112길,9,A
2017_1,용마산로112길,9,A
2017_4,용마산로100길,2,A
2017_3,용마산로100길,2,A
2017_2,용마산로100길,2,A
2017_1,용마산로100길,2,A
2017_4,신내로7가길,1,A
2017_3,신내로7가길,1,A
2017_2,신내로7가길,1,A
2017_1,신내로7가길,1,A
2017_4,사가정로54길,22,A
2017_3,사가정로54길,22,A
2017_2,사가정로54길,22,A
2017_1,사가정로54길,22,A
2017_4,사가정로42길,2,A
2017_3,사가정로42길,2,A
2017_2,사가정로42길,2,A
2017_1,사가정로42길,2,A
2017_4,봉화산로56길,24,A
2017_3,봉화산로56길,24,A
2017_2,봉화산로56길,24,A
2017_1,봉화산로56길,24,A
2017_4,봉화산로4길,2,A
2017_3,봉화산로4길,2,A
2017_2,봉화산로4길,2,A
2017_1,봉화산로4길,2,A
2017_4,봉화산로30길,2,A
2017_3,봉화산로30길,2,A
2017_2,봉화산로30길,2,A
2017_1,봉화산로30길,2,A
2017_4,봉우재로33길,11,A
2017_3,봉우재로33길,11,A
2017_2,봉우재로33길,11,A
2017_1,봉우재로33길,11,A
2017_4,면목로78길,6,A
2017_3,면목로78길,6,A
2017_2,면목로78길,6,A
2017_1,면목로78길,6,A
2017_4,면목로56길,7,A
2017_3,면목로56길,7,A
2017_2,면목로56길,7,A
2017_1,면목로56길,7,A
2017_4,면목로55길,7,A
2017_3,면목로55길,7,A
2017_2,면목로55길,7,A
2017_1,면목로55길,7,A
2017_4,면목로49길,11,A
2017_3,면목로49길,11,A
2017_2,면목로49길,11,A
2017_1,면목로49길,11,A
2017_4,면목로48길,7,A
2017_3,면목로48길,7,A
2017_2,면목로48길,7,A
2017_1,면목로48길,7,A
2017_4,면목로45길,9,A
2017_3,면목로45길,9,A
2017_2,면목로45길,9,A
2017_1,면목로45길,9,A
2017_4,면목로33길,2,A
2017_3,면목로33길,2,A
2017_2,면목로33길,2,A
2017_1,면목로33길,2,A
2017_4,면목로21길,1,A
2017_3,면목로21길,1,A
2017_2,면목로21길,1,A
2017_1,면목로21길,1,A
2017_4,망우로73길,2,A
2017_3,망우로73길,2,A
2017_2,망우로73길,2,A
2017_1,망우로73길,2,A
2017_4,망우로68길,10,A
2017_3,망우로68길,10,A
2017_2,망우로68길,10,A
2017_1,망우로68길,10,A
2017_4,동일로163길,4,A
2017_3,동일로163길,4,A
2017_2,동일로163길,4,A
2017_1,동일로163길,4,A
2017_4,동일로157길,33,A
2017_3,동일로157길,33,A
2017_2,동일로157길,33,A
2017_1,동일로157길,33,A
2017_4,동일로149길,2,A
2017_3,동일로149길,2,A
2017_2,동일로149길,2,A
2017_1,동일로149길,2,A
2017_4,동일로140길,7,A
2017_3,동일로140길,7,A
2017_2,동일로140길,7,A
2017_1,동일로140길,7,A
2017_4,동일로139길,5,A
2017_3,동일로139길,5,A
2017_2,동일로139길,5,A
2017_1,동일로139길,5,A
2017_4,동일로139가길,10,A
2017_3,동일로139가길,10,A
2017_2,동일로139가길,10,A
2017_1,동일로139가길,10,A
2017_4,동일로130길,9,A
2017_3,동일로130길,9,A
2017_2,동일로130길,9,A
2017_1,동일로130길,9,A
2017_4,동일로123길,20,A
2017_3,동일로123길,20,A
2017_2,동일로123길,20,A
2017_1,동일로123길,20,A
2017_4,동일로112길,16,A
2017_3,동일로112길,16,A
2017_2,동일로112길,16,A
2017_1,동일로112길,16,A
2017_4,동일로101길,9,A
2017_3,동일로101길,9,A
2017_2,동일로101길,9,A
2017_1,동일로101길,9,A
2017_4,동일로100길,6,A
2017_3,동일로100길,6,A
2017_2,동일로100길,6,A
2017_1,동일로100길,6,A
2017_4,답십리로75길,4,A
2017_3,답십리로75길,4,A
2017_2,답십리로75길,4,A
2017_1,답십리로75길,4,A
2017_4,공릉로2길,13,A
2017_3,공릉로2길,13,A
2017_2,공릉로2길,13,A
2017_1,공릉로2길,13,A
2017_4,공릉로12가길,3,A
2017_3,공릉로12가길,3,A
2017_2,공릉로12가길,3,A
2017_1,공릉로12가길,3,A
2017_4,겸재로54길,1,A
2017_3,겸재로54길,1,A
2017_2,겸재로54길,1,A
2017_1,겸재로54길,1,A
2017_4,겸재로36길,6,A
2017_3,겸재로36길,6,A
2017_2,겸재로36길,6,A
2017_1,겸재로36길,6,A
2017_4,겸재로29길,22,A
2017_3,겸재로29길,22,A
2017_2,겸재로29길,22,A
2017_1,겸재로29길,22,A
2017_4,휘경로3길,15,A
2017_3,휘경로3길,15,A
2017_2,휘경로3길,15,A
2017_1,휘경로3길,15,A
2017_4,휘경로2길,11,A
2017_3,휘경로2길,11,A
2017_2,휘경로2길,11,A
2017_1,휘경로2길,11,A
2017_4,휘경로23길,3,A
2017_3,휘경로23길,3,A
2017_2,휘경로23길,3,A
2017_1,휘경로23길,3,A
2017_4,휘경로14길,3,A
2017_3,휘경로14길,3,A
2017_2,휘경로14길,3,A
2017_1,휘경로14길,3,A
2017_4,한천로46길,6,A
2017_3,한천로46길,6,A
2017_2,한천로46길,6,A
2017_1,한천로46길,6,A
2017_4,한천로40길,8,A
2017_3,한천로40길,8,A
2017_2,한천로40길,8,A
2017_1,한천로40길,8,A
2017_4,한천로33길,8,A
2017_3,한천로33길,8,A
2017_2,한천로33길,8,A
2017_1,한천로33길,8,A
2017_4,한천로14길,19,A
2017_3,한천로14길,19,A
2017_2,한천로14길,19,A
2017_1,한천로14길,19,A
2017_4,천호대로97길,6,A
2017_3,천호대로97길,6,A
2017_2,천호대로97길,6,A
2017_1,천호대로97길,6,A
2017_4,천호대로17길,11,A
2017_3,천호대로17길,11,A
2017_2,천호대로17길,11,A
2017_1,천호대로17길,11,A
2017_4,천장산로7길,2,A
2017_3,천장산로7길,2,A
2017_2,천장산로7길,2,A
2017_1,천장산로7길,2,A
2017_4,제기로5길,4,A
2017_3,제기로5길,4,A
2017_2,제기로5길,4,A
2017_1,제기로5길,4,A
2017_4,제기로21길,2,A
2017_3,제기로21길,2,A
2017_2,제기로21길,2,A
2017_1,제기로21길,2,A
2017_4,전농로4길,5,A
2017_3,전농로4길,5,A
2017_2,전농로4길,5,A
2017_1,전농로4길,5,A
2017_4,전농로3길,11,A
2017_3,전농로3길,11,A
2017_2,전농로3길,11,A
2017_1,전농로3길,11,A
2017_4,전농로29길,3,A
2017_3,전농로29길,3,A
2017_2,전농로29길,3,A
2017_1,전농로29길,3,A
2017_4,장한로8길,1,A
2017_3,장한로8길,1,A
2017_2,장한로8길,1,A
2017_1,장한로8길,1,A
2017_4,장한로5길,9,A
2017_3,장한로5길,9,A
2017_2,장한로5길,9,A
2017_1,장한로5길,9,A
2017_4,장한로27길,5,A
2017_3,장한로27길,5,A
2017_2,장한로27길,5,A
2017_1,장한로27길,5,A
2017_4,장한로27가길,2,A
2017_3,장한로27가길,2,A
2017_2,장한로27가길,2,A
2017_1,장한로27가길,2,A
2017_4,장한로26길,6,A
2017_3,장한로26길,6,A
2017_2,장한로26길,6,A
2017_1,장한로26길,6,A
2017_4,장한로26가길,11,A
2017_3,장한로26가길,11,A
2017_2,장한로26가길,11,A
2017_1,장한로26가길,11,A
2017_4,장한로25길,12,A
2017_3,장한로25길,12,A
2017_2,장한로25길,12,A
2017_1,장한로25길,12,A
2017_4,장한로14길,1,A
2017_3,장한로14길,1,A
2017_2,장한로14길,1,A
2017_1,장한로14길,1,A
2017_4,이문로42길,1,A
2017_3,이문로42길,1,A
2017_2,이문로42길,1,A
2017_1,이문로42길,1,A
2017_4,왕산로43길,14,A
2017_3,왕산로43길,14,A
2017_2,왕산로43길,14,A
2017_1,왕산로43길,14,A
2017_4,왕산로33길,4,A
2017_3,왕산로33길,4,A
2017_2,왕산로33길,4,A
2017_1,왕산로33길,4,A
2017_4,왕산로32길,2,A
2017_3,왕산로32길,2,A
2017_2,왕산로32길,2,A
2017_1,왕산로32길,2,A
2017_4,약령시로17길,20,A
2017_3,약령시로17길,20,A
2017_2,약령시로17길,20,A
2017_1,약령시로17길,20,A
2017_4,서울시립대로4길,10,A
2017_3,서울시립대로4길,10,A
2017_2,서울시립대로4길,10,A
2017_1,서울시립대로4길,10,A
2017_4,서울시립대로29길,5,A
2017_3,서울시립대로29길,5,A
2017_2,서울시립대로29길,5,A
2017_1,서울시립대로29길,5,A
2017_4,서울시립대로16길,4,A
2017_3,서울시립대로16길,4,A
2017_2,서울시립대로16길,4,A
2017_1,서울시립대로16길,4,A
2017_4,사가정로23가길,8,A
2017_3,사가정로23가길,8,A
2017_2,사가정로23가길,8,A
2017_1,사가정로23가길,8,A
2017_4,사가정로13길,10,A
2017_3,사가정로13길,10,A
2017_2,사가정로13길,10,A
2017_1,사가정로13길,10,A
2017_4,무학로45길,5,A
2017_3,무학로45길,5,A
2017_2,무학로45길,5,A
2017_1,무학로45길,5,A
2017_4,무학로16길,4,A
2017_3,무학로16길,4,A
2017_2,무학로16길,4,A
2017_1,무학로16길,4,A
2017_4,망우로21길,11,A
2017_3,망우로21길,11,A
2017_2,망우로21길,11,A
2017_1,망우로21길,11,A
2017_4,망우로18길,7,A
2017_3,망우로18길,7,A
2017_2,망우로18길,7,A
2017_1,망우로18길,7,A
2017_4,망우로18가길,1,A
2017_3,망우로18가길,1,A
2017_2,망우로18가길,1,A
2017_1,망우로18가길,1,A
2017_4,답십리로72길,5,A
2017_3,답십리로72길,5,A
2017_2,답십리로72길,5,A
2017_1,답십리로72길,5,A
2017_4,답십리로69길,12,A
2017_3,답십리로69길,12,A
2017_2,답십리로69길,12,A
2017_1,답십리로69길,12,A
2017_4,답십리로68길,1,A
2017_3,답십리로68길,1,A
2017_2,답십리로68길,1,A
2017_1,답십리로68길,1,A
2017_4,답십리로64길,3,A
2017_3,답십리로64길,3,A
2017_2,답십리로64길,3,A
2017_1,답십리로64길,3,A
2017_4,답십리로60길,9,A
2017_3,답십리로60길,9,A
2017_2,답십리로60길,9,A
2017_1,답십리로60길,9,A
2017_4,답십리로56길,8,A
2017_3,답십리로56길,8,A
2017_2,답십리로56길,8,A
2017_1,답십리로56길,8,A
2017_4,답십리로23길,3,A
2017_3,답십리로23길,3,A
2017_2,답십리로23길,3,A
2017_1,답십리로23길,3,A
2017_4,난계로30길,2,A
2017_3,난계로30길,2,A
2017_2,난계로30길,2,A
2017_1,난계로30길,2,A
2017_4,경희대로4길,5,A
2017_3,경희대로4길,5,A
2017_2,경희대로4길,5,A
2017_1,경희대로4길,5,A
2017_4,경희대로3길,2,A
2017_3,경희대로3길,2,A
2017_2,경희대로3길,2,A
2017_1,경희대로3길,2,A
2017_4,천호대로129길,15,A
2017_3,천호대로129길,15,A
2017_2,천호대로129길,15,A
2017_1,천호대로129길,15,A
2017_4,천호대로123길,24,A
2017_3,천호대로123길,24,A
2017_2,천호대로123길,24,A
2017_1,천호대로123길,24,A
2017_4,천호대로109길,27,A
2017_3,천호대로109길,27,A
2017_2,천호대로109길,27,A
2017_1,천호대로109길,27,A
2017_4,자양번영로3길,5,A
2017_3,자양번영로3길,5,A
2017_2,자양번영로3길,5,A
2017_1,자양번영로3길,5,A
2017_4,자양로53길,9,A
2017_3,자양로53길,9,A
2017_2,자양로53길,9,A
2017_1,자양로53길,9,A
2017_4,자양로50길,10,A
2017_3,자양로50길,10,A
2017_2,자양로50길,10,A
2017_1,자양로50길,10,A
2017_4,자양로45길,26,A
2017_3,자양로45길,26,A
2017_2,자양로45길,26,A
2017_1,자양로45길,26,A
2017_4,자양로26길,6,A
2017_3,자양로26길,6,A
2017_2,자양로26길,6,A
2017_1,자양로26길,6,A
2017_4,자양로15길,14,A
2017_3,자양로15길,14,A
2017_2,자양로15길,14,A
2017_1,자양로15길,14,A
2017_4,자양로11길,15,A
2017_3,자양로11길,15,A
2017_2,자양로11길,15,A
2017_1,자양로11길,15,A
2017_4,용마산로3길,1,A
2017_3,용마산로3길,1,A
2017_2,용마산로3길,1,A
2017_1,용마산로3길,1,A
2017_4,용마산로21길,24,A
2017_3,용마산로21길,24,A
2017_2,용마산로21길,24,A
2017_1,용마산로21길,24,A
2017_4,아차산로78길,9,A
2017_3,아차산로78길,9,A
2017_2,아차산로78길,9,A
2017_1,아차산로78길,9,A
2017_4,아차산로65길,11,A
2017_3,아차산로65길,11,A
2017_2,아차산로65길,11,A
2017_1,아차산로65길,11,A
2017_4,아차산로55길,5,A
2017_3,아차산로55길,5,A
2017_2,아차산로55길,5,A
2017_1,아차산로55길,5,A
2017_4,아차산로40길,5,A
2017_3,아차산로40길,5,A
2017_2,아차산로40길,5,A
2017_1,아차산로40길,5,A
2017_4,면목로17길,19,A
2017_3,면목로17길,19,A
2017_2,면목로17길,19,A
2017_1,면목로17길,19,A
2017_4,뚝섬로64길,13,A
2017_3,뚝섬로64길,13,A
2017_2,뚝섬로64길,13,A
2017_1,뚝섬로64길,13,A
2017_4,뚝섬로58길,9,A
2017_3,뚝섬로58길,9,A
2017_2,뚝섬로58길,9,A
2017_1,뚝섬로58길,9,A
2017_4,뚝섬로54길,3,A
2017_3,뚝섬로54길,3,A
2017_2,뚝섬로54길,3,A
2017_1,뚝섬로54길,3,A
2017_4,뚝섬로48길,14,A
2017_3,뚝섬로48길,14,A
2017_2,뚝섬로48길,14,A
2017_1,뚝섬로48길,14,A
2017_4,뚝섬로24길,8,A
2017_3,뚝섬로24길,8,A
2017_2,뚝섬로24길,8,A
2017_1,뚝섬로24길,8,A
2017_4,뚝섬로23길,3,A
2017_3,뚝섬로23길,3,A
2017_2,뚝섬로23길,3,A
2017_1,뚝섬로23길,3,A
2017_4,동일로18길,11,A
2017_3,동일로18길,11,A
2017_2,동일로18길,11,A
2017_1,동일로18길,11,A
2017_4,능동로4길,1,A
2017_3,능동로4길,1,A
2017_2,능동로4길,1,A
2017_1,능동로4길,1,A
2017_4,능동로3길,7,A
2017_3,능동로3길,7,A
2017_2,능동로3길,7,A
2017_1,능동로3길,7,A
2017_4,능동로34길,3,A
2017_3,능동로34길,3,A
2017_2,능동로34길,3,A
2017_1,능동로34길,3,A
2017_4,능동로19길,4,A
2017_3,능동로19길,4,A
2017_2,능동로19길,4,A
2017_1,능동로19길,4,A
2017_4,능동로13길,7,A
2017_3,능동로13길,7,A
2017_2,능동로13길,7,A
2017_1,능동로13길,7,A
2017_4,긴고랑로9길,14,A
2017_3,긴고랑로9길,14,A
2017_2,긴고랑로9길,14,A
2017_1,긴고랑로9길,14,A
2017_4,긴고랑로8길,2,A
2017_3,긴고랑로8길,2,A
2017_2,긴고랑로8길,2,A
2017_1,긴고랑로8길,2,A
2017_4,긴고랑로7길,23,A
2017_3,긴고랑로7길,23,A
2017_2,긴고랑로7길,23,A
2017_1,긴고랑로7길,23,A
2017_4,긴고랑로20길,17,A
2017_3,긴고랑로20길,17,A
2017_2,긴고랑로20길,17,A
2017_1,긴고랑로20길,17,A
2017_4,광나루로52길,4,A
2017_3,광나루로52길,4,A
2017_2,광나루로52길,4,A
2017_1,광나루로52길,4,A
